"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,195.313,45.7873,5.1351e-05,NaN,NaN,NaN,NaN,1,31.0065,25.5479,25.5479,
1,186.3643,335.152,0.030735,0.0039063,0,1.6839,1,7.3305,31.3549,25.1216,25.1216,
2,176.3221,111.3198,0.06718,0.5,0,3.0969,1,7.3305,25.2949,16.6954,16.6954,
3,165.7708,565.5699,0.10543,0.015625,0,2.5749,1,14.0984,24.8754,15.7188,15.7188,
4,161.9714,18.8188,0.14411,1,0,0.45061,1,14.0984,20.3772,5.8185,5.8185,
5,161.7417,22.0501,0.17709,0.0039063,0,0.0283,1,14.0984,20.3853,5.8166,5.8166,
6,161.5447,27.4664,0.20615,0.0039063,0,0.025222,1,14.0984,20.3924,5.8116,5.8116,
7,161.3048,33.7512,0.23699,0.0039063,0,0.030865,1,14.0984,20.4068,5.8157,5.8157,
8,161.1952,48.6912,0.26453,0.00097656,0,0.014076,1,14.0984,20.4142,5.8156,5.8156,
9,161.0602,64.3936,0.29124,0.00097656,0,0.017152,1,14.0984,20.4247,5.8183,5.8183,
10,160.9256,104.1269,0.32058,0.00048828,0,0.016889,1,14.0984,20.4365,5.8237,5.8237,
11,160.8567,269.9357,0.34812,6.1035e-05,0,0.0085086,1,14.0984,20.4425,5.8254,5.8254,
12,160.8449,1457.5962,0.37545,9.5367e-07,0,0.0014513,1,65.1647,20.4434,5.8254,5.8254,
13,160.8426,8306.7901,0.40361,2.9802e-08,0,0.00027412,1,370.8327,20.4436,5.8254,5.8254,
14,160.8422,69860.6932,0.43154,4.6566e-10,0,5.2756e-05,1,3117.8405,20.4437,5.8254,5.8254,
