"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,597.9715,597.9715,9943.8239,612.4783,
1,0.40997,0.19085,0.19085,7465.3855,82.8458,
2,0.80496,0.046817,0.046817,6577.7582,61.0418,
3,1.3939,0.033642,0.033642,6341.0732,48.4353,
4,1.8159,0.052487,0.052487,5917.51,40.7475,
5,2.2492,0.014876,0.014876,5863.8904,39.6267,
6,2.7014,0.014828,0.014828,5781.5485,38.6639,
7,3.2604,0.0028968,0.0028968,5738.3826,40.7962,
8,3.7812,0.0019996,0.0019996,5704.1982,38.3951,
9,4.2389,0.0030392,0.0030392,5675.3605,35.3973,
10,4.6591,0.0018568,0.0018568,5661.8663,34.3622,
11,5.1872,0.002057,0.002057,5609.1713,44.9627,
12,5.7975,0.00098075,0.00098075,5580.4862,36.9426,
13,6.31,0.00077332,0.00077332,5555.9369,39.8959,
14,6.7902,0.00064674,0.00064674,5536.143,35.597,
15,7.3279,0.00061153,0.00061153,5517.6356,37.5895,
16,7.9602,0.00013986,0.00013986,5503.1398,34.9516,
17,8.5475,0.00013071,0.00013071,5488.559,35.8377,
18,8.9418,1.9989e-05,1.9989e-05,5484.5047,32.3081,
19,9.4518,7.4079e-05,7.4079e-05,5478.3212,31.3718,
20,9.994,0.00013751,0.00013751,5464.4184,33.7324,
21,10.5426,1.8025e-05,1.8025e-05,5454.7561,33.5919,
22,11.0385,2.6393e-05,2.6393e-05,5445.8683,31.4804,
23,11.0527,1.1232e-05,1.1232e-05,5445.867,31.4778,
24,11.5034,0.00014732,0.00014732,5436.6936,31.3538,
25,11.5172,6.2177e-06,6.2177e-06,5436.6847,31.3535,
26,11.5279,1.5862e-06,1.5862e-06,5436.6858,31.3531,
27,11.5383,1.7837e-06,1.7837e-06,5436.6783,31.3466,
28,11.5481,1.0435e-06,1.0435e-06,5436.6776,31.3457,
29,11.5586,8.4233e-07,8.4233e-07,5436.6712,31.3398,
30,11.5686,3.6774e-07,3.6774e-07,5436.6703,31.3388,
