"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,2978.5435,428.5897,6.0791e-05,NaN,NaN,NaN,NaN,1,182.4687,168.085,168.085,
1,2904.5272,11134.206,1.0102,0.00024414,0,4.4421,1,28.7294,182.3547,165.5364,165.5364,
2,2889.1336,20682.6795,2.2139,0.0019531,0,2.8263,1,56.0749,155.6818,135.9394,135.9394,
3,2867.0314,111164.646,3.221,0.00012207,0,2.4401,1,333.8158,142.0432,119.8572,119.8572,
4,2862.7463,89.2999,4.1835,0.25,0,0.28841,1,333.8158,136.1142,112.5534,112.5534,
5,2862.613,110.7302,5.2935,0.00024414,0,0.007719,1,333.8158,136.109,112.5419,112.5419,
6,2724.246,83.7923,6.2957,0.125,0,4.2922,1,333.8158,77.9149,1.3169,1.3169,
7,2722.1806,2648.3528,7.2822,0.00012207,0,0.14245,1,333.8158,78.225,1.3204,1.3204,
8,2722.2882,78.869,8.6167,0.5,0,0.044261,1,333.8158,78.2841,1.195,1.195,
9,2722.1025,41507.4533,9.8756,1.4901e-08,0,0.012106,1,1250.899,78.3119,1.195,1.195,
10,2721.9784,79.641,11.0077,0.25,0,0.03046,1,1250.899,78.2661,1.1497,1.1497,
11,2721.9472,79.5235,12.0258,0.00097656,0,0.0016092,1,1250.899,78.2628,1.1492,1.1492,
12,2721.6381,2146.5964,13.0243,1.5259e-05,0,0.020634,1,1250.899,78.3083,1.1493,1.1493,
13,2721.6878,79.9194,14.0235,0.125,0,0.017788,1,1250.899,78.3329,1.092,1.092,
14,2721.4689,5295.1056,15.0727,1.9073e-06,0,0.015114,1,1250.899,78.3662,1.0921,1.0921,
15,2721.4527,94.8351,16.0895,0.0078125,0,0.004046,1,1250.899,78.36,1.088,1.088,
16,2721.4527,1212.2533,17.0805,7.4506e-09,0,1.8833e-05,1,1250.899,78.36,1.088,1.088,
