"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,168.085,168.085,2978.5435,182.4687,
1,0.36095,0.045484,0.045484,1769.6895,34.9448,
2,0.7342,0.024606,0.024606,1360.1716,14.7361,
3,1.3254,0.018709,0.018709,1237.7804,8.51,
4,1.7142,0.007616,0.007616,1193.4172,5.1674,
5,2.0563,0.0099137,0.0099137,1180.2963,2.7328,
6,2.4025,0.0054268,0.0054268,1176.6265,2.2616,
7,2.8189,0.0039094,0.0039094,1169.3967,1.6471,
8,3.2096,0.0029711,0.0029711,1167.0332,1.4737,
9,3.8083,0.012867,0.012867,1158.1555,3.0075,
10,4.4274,0.0011661,0.0011661,1152.8291,2.7578,
11,5.1963,0.0052928,0.0052928,1150.0105,4.1236,
12,5.7626,0.00060466,0.00060466,1148.3098,3.7914,
13,6.1745,0.00056889,0.00056889,1148.1715,4.0938,
14,6.8471,0.00052892,0.00052892,1147.8332,4.2358,
15,7.4829,0.00033029,0.00033029,1147.5763,4.111,
16,8.2094,0.00020742,0.00020742,1146.936,4.3008,
17,8.9126,0.00025855,0.00025855,1146.1779,4.4896,
18,8.9262,7.0496e-05,7.0496e-05,1146.1798,4.4882,
19,8.9351,5.6331e-05,5.6331e-05,1146.1799,4.4875,
20,8.944,4.4415e-05,4.4415e-05,1146.18,4.487,
21,8.9529,3.5364e-05,3.5364e-05,1146.18,4.4864,
22,8.9605,2.8149e-05,2.8149e-05,1146.1801,4.4861,
23,8.9692,2.3382e-05,2.3382e-05,1146.1801,4.4854,
24,8.9786,7.3828e-06,7.3828e-06,1146.1807,4.4852,
25,8.9904,5.3155e-06,5.3155e-06,1146.1808,4.4851,
26,9.0021,4.1127e-06,4.1127e-06,1146.1808,4.485,
27,9.0121,3.2981e-06,3.2981e-06,1146.1808,4.4848,
28,9.0201,2.66e-06,2.66e-06,1146.1808,4.4846,
29,9.0302,2.1808e-06,2.1808e-06,1146.1809,4.4845,
30,9.0426,1.2075e-07,1.2075e-07,1146.1812,4.4844,
