"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,40.7894,9.3547,6.3434e-05,NaN,NaN,NaN,NaN,1,18.7759,15.1918,15.1918,
1,44.2919,3.8574,0.007003,1,0,3.8686,1,1,3.8517,0.059201,0.059201,
2,43.0621,3.2067,0.016735,1,0,0.39171,1,1.5912,3.4729,0.015429,0.015429,
3,40.4508,12.9298,0.027854,0.125,0,0.90887,1,21.9354,4.4337,0.022138,0.022138,
4,39.7819,68.223,0.039767,0.0039063,0,0.52075,1,343.5333,3.9276,0.0022647,0.0022647,
5,39.8199,7.0097,0.04651,1,0,0.017878,1,343.5333,3.8661,0.001977,0.001977,
6,39.399,7.9909,0.054743,0.03125,0,0.18081,1,343.5333,4.0178,0.0023563,0.0023563,
7,38.8869,4.9909,0.062179,0.0625,0,0.17719,1,343.5333,4.2024,0.003129,0.003129,
8,38.8245,465.3769,0.071505,1.5259e-05,0,0.020541,1,1884.8718,4.229,0.0031484,0.0031484,
9,38.88,222.6254,0.078816,0.03125,0,0.45921,1,1884.8718,4.494,0.0013769,0.0013769,
10,38.8871,25.6095,0.085996,0.0625,0,0.0026789,1,1884.8718,4.4894,0.0013332,0.0013332,
11,38.8409,102648.0403,0.096323,1.4901e-08,0,0.35231,1,894651.4382,4.6065,0.00061978,0.00061978,
12,38.8592,4.4162,0.10387,1,0,0.0061979,1,894651.4382,4.5956,0.00022169,0.00022169,
13,38.4022,470.0933,0.11621,0.00048828,0,0.14779,1,894651.4382,4.6502,0.00020236,0.00020236,
14,38.4342,318.2466,0.12439,0.0019531,0,0.14753,1,894651.4382,4.6548,2.1003e-05,2.1003e-05,
15,38.3714,2349.0586,0.13268,0.0019531,0,0.14437,1,894651.4382,4.599,1.2375e-05,1.2375e-05,
16,38.0874,25766.2919,0.14203,7.6294e-06,0,0.08765,1,14439703.3215,4.6389,1.3977e-07,1.3977e-07,
17,38.0656,1483.9268,0.15343,1.8626e-09,0,0.02749,1,14439703.3215,4.6108,1.3531e-08,1.3531e-08,
18,38.0655,6.4346,0.16023,0.5,0,2.5372e-05,1,14439703.3215,4.6108,1.0581e-08,1.0581e-08,
