"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,104.8971,104.8971,117.5873,105.9896,
1,0.30542,0.20071,0.20071,43.4307,4.2366,
2,0.60035,0.042693,0.042693,38.6688,3.6075,
3,1.0416,0.043491,0.043491,31.3509,4.8204,
4,1.1563,0.030132,0.030132,30.6074,4.7628,
5,1.1645,0.024766,0.024766,30.6213,4.7632,
6,1.1795,0.0072146,0.0072146,30.6835,4.7655,
7,1.1896,0.0056727,0.0056727,30.6917,4.7657,
8,1.1998,0.0044827,0.0044827,30.6989,4.7659,
9,1.2118,0.003571,0.003571,30.7051,4.766,
10,1.233,0.0028746,0.0028746,30.7104,4.7661,
11,1.2427,0.0023578,0.0023578,30.7147,4.7662,
12,1.2544,0.00069364,0.00069364,30.7338,4.7669,
13,1.2643,0.00054631,0.00054631,30.7364,4.767,
14,1.2726,0.00043154,0.00043154,30.7386,4.7671,
15,1.2806,0.00034297,0.00034297,30.7405,4.7672,
16,1.2883,0.000275,0.000275,30.7422,4.7672,
17,1.295,0.00022336,0.00022336,30.7436,4.7673,
18,1.3048,6.7527e-05,6.7527e-05,30.7494,4.7675,
19,1.3109,5.2907e-05,5.2907e-05,30.7502,4.7675,
20,1.3175,4.1644e-05,4.1644e-05,30.7509,4.7675,
21,1.3235,3.3003e-05,3.3003e-05,30.7515,4.7676,
22,1.3301,2.6387e-05,2.6387e-05,30.752,4.7676,
23,1.3362,2.1363e-05,2.1363e-05,30.7525,4.7676,
24,1.3423,1.7618e-05,1.7618e-05,30.7528,4.7676,
25,1.3522,5.1377e-06,5.1377e-06,30.7545,4.7677,
26,1.3578,4.01e-06,4.01e-06,30.7547,4.7677,
27,1.3636,3.1732e-06,3.1732e-06,30.7549,4.7677,
28,1.3692,2.5321e-06,2.5321e-06,30.7551,4.7677,
29,1.375,2.0441e-06,2.0441e-06,30.7552,4.7677,
30,1.3806,1.6772e-06,1.6772e-06,30.7553,4.7677,
