"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,11.8523,11.8523,125.4028,17.0052,
1,0.29077,0.064391,0.064391,29.4568,1.9876,
2,0.36274,0.034057,0.034057,27.9098,0.57483,
3,0.3781,0.027151,0.027151,27.9132,0.57172,
4,0.39616,0.021758,0.021758,27.9162,0.56914,
5,0.40594,0.017585,0.017585,27.9188,0.56795,
6,0.4159,0.014382,0.014382,27.9211,0.56697,
7,0.4261,0.011977,0.011977,27.923,0.56618,
8,0.44995,0.0035624,0.0035624,27.9323,0.56237,
9,0.46025,0.0028188,0.0028188,27.9336,0.56253,
10,0.47075,0.0022454,0.0022454,27.9347,0.56259,
11,0.48085,0.0018041,0.0018041,27.9356,0.56261,
12,0.49195,0.001468,0.001468,27.9364,0.5626,
13,0.51649,0.00044758,0.00044758,27.9398,0.56158,
14,0.52587,0.00035209,0.00035209,27.9402,0.5618,
15,0.53567,0.0002781,0.0002781,27.9407,0.56195,
16,0.5453,0.00022048,0.00022048,27.941,0.56207,
17,0.55063,0.00020196,0.00020196,27.9412,0.56198,
18,0.56002,0.00014311,0.00014311,27.9416,0.56229,
19,0.56534,0.00013371,0.00013371,27.9417,0.56224,
20,0.57556,3.4145e-05,3.4145e-05,27.9428,0.56301,
21,0.58037,3.1382e-05,3.1382e-05,27.9429,0.56296,
22,0.58584,2.7097e-05,2.7097e-05,27.943,0.56299,
23,0.59188,2.2729e-05,2.2729e-05,27.943,0.56305,
24,0.60218,5.6868e-06,5.6868e-06,27.9435,0.56343,
25,0.6076,5.0249e-06,5.0249e-06,27.9436,0.5634,
26,0.61327,4.1839e-06,4.1839e-06,27.9436,0.56342,
27,0.61904,3.4066e-06,3.4066e-06,27.9436,0.56344,
28,0.62471,2.6979e-06,2.6979e-06,27.9437,0.56347,
29,0.63036,2.1515e-06,2.1515e-06,27.9437,0.56349,
30,0.6354,1.7845e-06,1.7845e-06,27.9437,0.56351,
