"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,36524.531,681.2815,5.7015e-05,NaN,NaN,NaN,NaN,1,653.4257,584.7999,584.7999,
1,36450.0204,3765.0573,1.2452,0.0019531,0,4.4289,1,7.6129,362.5492,254.8389,254.8389,
2,36310.5155,151148.2316,2.4976,3.0518e-05,0,4.5709,1,354.3326,319.6522,193.6865,193.6865,
3,36247.1138,2251286.2054,3.6689,7.6294e-06,0,2.8535,1,5694.1317,300.622,162.631,162.631,
4,36231.2138,159633.644,4.8137,0.00097656,0,3.0216,1,5694.1317,287.7615,140.137,140.137,
5,36233.1907,453.8566,5.9066,0.015625,0,0.071427,1,5694.1317,286.7196,139.2918,139.2918,
6,36157.2876,1898.216,6.9985,0.0039063,0,2.2858,1,5694.1317,286.8714,131.0955,131.0955,
7,36156.1895,478.767,8.0769,0.0019531,0,0.027696,1,5694.1317,287.172,131.0396,131.0396,
8,36028.7464,404.0324,9.1522,0.015625,0,2.9466,1,5694.1317,288.2044,108.5209,108.5209,
9,36028.6075,518.857,10.251,1.5259e-05,0,0.0018185,1,5694.1317,288.2453,108.5201,108.5201,
10,35726.0018,23999.1785,11.3034,0.00012207,0,5.3555,1,5694.1317,277.8945,76.0834,76.0834,
11,35732.4994,314.7243,12.4424,0.25,0,0.19663,1,5694.1317,273.4976,67.2465,67.2465,
12,34369.112,275.7702,13.5129,0.5,0,7.4919,1,5694.1317,278.5544,12.6192,12.6192,
13,34343.7293,246.3869,14.5833,0.03125,0,0.11278,1,5694.1317,277.6606,12.491,12.491,
14,34107.2524,2337.3157,15.65,0.00048828,0,6.0624,1,5694.1317,273.9753,4.5882,4.5882,
15,34079.736,320669.9639,16.7923,1.9073e-06,0,1.2429,1,5694.1317,277.6437,3.7122,3.7122,
16,34073.3233,2396072.8482,17.918,3.8147e-06,0,0.95333,1,48301.653,275.4864,2.4638,2.4638,
17,34093.7974,1412742.4755,19.0349,6.1035e-05,0,1.7819,1,48301.653,271.8422,0.95287,0.95287,
18,34090.6008,289.6996,20.1116,0.5,0,0.030602,1,48301.653,272.7358,0.71902,0.71902,
19,34090.6001,5081.6039,21.2117,7.4506e-09,0,7.2179e-06,1,48301.653,272.736,0.71902,0.71902,
