"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,50.9225,50.9225,120.3877,53.6866,
1,0.24692,0.076146,0.076146,19.868,1.9431,
2,0.33342,0.061687,0.061687,19.4428,1.7023,
3,0.34214,0.050429,0.050429,19.4513,1.7022,
4,0.38395,0.014896,0.014896,19.488,1.7028,
5,0.39219,0.011682,0.011682,19.4929,1.703,
6,0.39975,0.0092236,0.0092236,19.4973,1.7031,
7,0.40691,0.0073324,0.0073324,19.501,1.7032,
8,0.4132,0.0058917,0.0058917,19.5041,1.7033,
9,0.41941,0.0047905,0.0047905,19.5068,1.7034,
10,0.42922,0.0014283,0.0014283,19.5181,1.7039,
11,0.43553,0.0011259,0.0011259,19.5196,1.7039,
12,0.44331,0.00088748,0.00088748,19.5209,1.704,
13,0.44977,0.00070377,0.00070377,19.5221,1.704,
14,0.45661,0.00056281,0.00056281,19.5231,1.704,
15,0.46288,0.00045563,0.00045563,19.5239,1.704,
16,0.46915,0.00037573,0.00037573,19.5246,1.704,
17,0.48031,0.00010824,0.00010824,19.5279,1.7042,
18,0.48643,8.5328e-05,8.5328e-05,19.5283,1.7042,
19,0.49217,6.7552e-05,6.7552e-05,19.5286,1.7042,
20,0.49789,5.3882e-05,5.3882e-05,19.529,1.7042,
21,0.50379,4.3455e-05,4.3455e-05,19.5292,1.7042,
22,0.50951,3.5622e-05,3.5622e-05,19.5294,1.7042,
23,0.51816,1.0409e-05,1.0409e-05,19.5304,1.7043,
24,0.52406,8.2113e-06,8.2113e-06,19.5306,1.7043,
25,0.53002,6.483e-06,6.483e-06,19.5307,1.7043,
26,0.53525,5.1609e-06,5.1609e-06,19.5308,1.7043,
27,0.54046,4.1503e-06,4.1503e-06,19.5308,1.7043,
28,0.54593,3.3866e-06,3.3866e-06,19.5309,1.7043,
29,0.55244,1.0206e-06,1.0206e-06,19.5312,1.7043,
30,0.55806,7.8318e-07,7.8318e-07,19.5313,1.7043,
