"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,197.0961,197.0961,18982.7616,276.6413,
1,0.45561,33.6493,33.6493,14864.7318,188.4085,
2,0.8364,3.0852,3.0852,14799.0936,183.0785,
3,1.3745,0.30037,0.30037,14681.3706,188.7949,
4,1.8157,0.039881,0.039881,14624.5991,198.7779,
5,2.2657,0.011434,0.011434,14594.2572,200.1414,
6,2.6979,0.0092139,0.0092139,14575.2946,203.6465,
7,3.2274,0.0073983,0.0073983,14561.0136,204.8779,
8,3.6641,0.0059879,0.0059879,14547.9495,206.8483,
9,4.0882,0.0048788,0.0048788,14535.1972,208.197,
10,4.6995,0.002482,0.002482,14485.27,213.7169,
11,5.2023,0.0011513,0.0011513,14450.7404,218.7562,
12,5.7068,0.00028823,0.00028823,14418.7088,217.6707,
13,6.2424,0.00087748,0.00087748,14392.8311,215.7664,
14,6.2536,0.0005929,0.0005929,14392.8979,215.7606,
15,6.7064,0.00094424,0.00094424,14368.2436,215.0466,
16,6.7252,0.00014273,0.00014273,14368.4806,215.0298,
17,6.7396,0.00011373,0.00011373,14368.496,215.0282,
18,6.7532,8.9707e-05,8.9707e-05,14368.5103,215.0267,
19,6.7666,7.115e-05,7.115e-05,14368.5225,215.0253,
20,6.7842,5.6898e-05,5.6898e-05,14368.5327,215.0241,
21,6.7977,4.6057e-05,4.6057e-05,14368.5409,215.023,
22,6.8075,3.8157e-05,3.8157e-05,14368.5475,215.022,
23,6.8192,1.2578e-05,1.2578e-05,14368.5837,215.0198,
24,6.8297,8.4201e-06,8.4201e-06,14368.5923,215.0191,
25,6.8401,6.7684e-06,6.7684e-06,14368.596,215.0188,
26,6.851,5.4099e-06,5.4099e-06,14368.5993,215.0184,
27,6.8659,4.3803e-06,4.3803e-06,14368.6021,215.0181,
28,6.8803,3.6052e-06,3.6052e-06,14368.6043,215.0179,
29,6.8937,9.266e-07,9.266e-07,14368.6171,215.017,
30,6.9089,8.2335e-07,8.2335e-07,14368.6177,215.0169,
