"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,237.2141,184.7881,6.4189e-05,NaN,NaN,NaN,NaN,1,180.018,178.6449,178.6449,
1,232.9767,297.7543,0.067786,0.0078125,0,2.2717,1,1.6005,171.7494,170.7008,170.7008,
2,230.9803,20.582,0.12793,1,0,1.3025,1,1.6005,92.53,90.1923,90.1923,
3,198.9777,40.0602,0.18636,0.25,0,2.7296,1,1.6005,98.1953,96.4041,96.4041,
4,172.6389,55.196,0.24585,0.125,0,3.466,1,1.6005,86.0966,83.7304,83.7304,
5,164.0407,122.5139,0.31412,0.125,0,9.2373,1,3.0302,22.8188,10.7431,10.7431,
6,163.8359,31.3781,0.40064,0.015625,0,0.047273,1,3.0302,22.7682,10.71,10.71,
7,163.83,1200.3443,0.4674,1.1921e-07,0,0.0014387,1,29.1127,22.7674,10.7101,10.7101,
8,159.5359,2628.5403,0.52869,0.00048828,0,1.5165,1,63.2271,22.2196,9.2575,9.2575,
9,161.1012,22.9684,0.58875,1,0,0.34461,1,63.2271,21.6256,7.0286,7.0286,
10,130.534,17.0606,0.64815,0.125,0,4.2658,1,63.2271,15.8873,3.0038,3.0038,
11,126.661,15.6287,0.71883,0.0625,0,0.55456,1,63.2271,15.7283,2.8988,2.8988,
12,97.8328,11.6235,0.78751,1,0,2.2039,1,63.2271,12.0031,2.0236,2.0236,
13,93.0457,62.2295,0.85333,0.0078125,0,1.3826,1,63.2271,12.1631,1.5376,1.5376,
14,92.7984,11.8485,0.92145,1,0,0.091439,1,63.2271,12.016,0.45997,0.45997,
15,92.7786,23.7857,0.98138,0.00024414,0,0.017185,1,63.2271,12.0165,0.46002,0.46002,
16,92.2714,11.734,1.04,1,0,0.084844,1,63.2271,11.9169,0.28931,0.28931,
17,92.2651,54.161,1.1015,3.0518e-05,0,0.010006,1,63.2271,11.9175,0.28934,0.28934,
18,91.0311,5459.9534,1.1625,3.0518e-05,0,0.89879,1,1002.9484,11.8865,0.12192,0.12192,
19,90.8508,5019.9332,1.2227,0.0019531,0,0.57785,1,1697.2312,11.7628,0.035746,0.035746,
20,91.217,261.4974,1.2822,0.0019531,0,0.57084,1,1697.2312,11.7721,0.0036606,0.0036606,
21,90.8797,40079.4825,1.3439,3.8147e-06,0,0.44461,1,45036.9527,11.8553,0.0034101,0.0034101,
22,90.8848,11.741,1.4031,1,0,0.0040544,1,45036.9527,11.856,0.0010182,0.0010182,
23,90.8845,1675.8801,1.4658,1.4901e-08,0,0.00030781,1,45036.9527,11.856,0.0010182,0.0010182,
24,90.8879,11.7198,1.5238,1,0,0.0030104,1,45036.9527,11.8565,0.00056125,0.00056125,
25,90.8869,6239.6549,1.5862,7.4506e-09,0,0.0010541,1,45036.9527,11.8566,0.00056127,0.00056127,
26,90.4494,3796752.0252,1.6487,7.4506e-09,0,0.17242,1,33182062.8065,11.7807,8.152e-05,8.152e-05,
27,90.4488,12.8009,1.7074,0.25,0,0.00048833,1,33182062.8065,11.7806,7.5902e-05,7.5902e-05,
28,90.4486,12.5217,1.7674,0.0039063,0,6.45e-05,1,33182062.8065,11.7805,7.5849e-05,7.5849e-05,
