"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,100.6327,100.6327,1441.1964,113.0322,
1,0.27652,0.82733,0.82733,984.008,14.2208,
2,0.55976,0.10934,0.10934,980.2858,16.0332,
3,0.8531,0.029877,0.029877,977.724,18.4285,
4,1.2486,0.028085,0.028085,974.1293,19.2622,
5,1.5957,0.037649,0.037649,968.5449,21.9923,
6,1.9708,0.0076607,0.0076607,966.984,22.9369,
7,2.25,0.0061005,0.0061005,965.5979,22.2002,
8,2.5357,0.0049749,0.0049749,964.0376,21.9977,
9,2.8375,0.0025243,0.0025243,959.8267,20.0669,
10,3.1986,0.0026884,0.0026884,954.0795,16.6908,
11,3.4919,0.001598,0.001598,951.9533,16.646,
12,3.8706,0.001381,0.001381,949.7924,15.6152,
13,4.326,0.0015018,0.0015018,945.4882,13.754,
14,4.8005,0.00028091,0.00028091,944.5239,11.7111,
15,4.8114,0.0002161,0.0002161,944.5271,11.7091,
16,4.8183,0.00016975,0.00016975,944.5297,11.7076,
17,4.8252,0.00013393,0.00013393,944.532,11.7062,
18,4.8316,0.00010635,0.00010635,944.534,11.705,
19,4.8384,8.5217e-05,8.5217e-05,944.5357,11.704,
20,4.8448,6.9192e-05,6.9192e-05,944.5372,11.7031,
21,4.8541,2.076e-05,2.076e-05,944.5431,11.6996,
22,4.8607,1.6336e-05,1.6336e-05,944.5439,11.6991,
23,4.8675,1.287e-05,1.287e-05,944.5446,11.6987,
24,4.8734,1.0179e-05,1.0179e-05,944.5452,11.6983,
25,4.8794,8.1362e-06,8.1362e-06,944.5458,11.698,
26,4.8853,6.5828e-06,6.5828e-06,944.5462,11.6977,
27,4.8912,5.4189e-06,5.4189e-06,944.5466,11.6975,
28,4.8987,1.6197e-06,1.6197e-06,944.5483,11.6965,
29,4.9048,1.2176e-06,1.2176e-06,944.5485,11.6963,
30,4.9115,9.6843e-07,9.6843e-07,944.5487,11.6962,
