"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,6.7672,6.7672,38.9552,10.3429,
1,0.021434,3.0626,3.0626,29.9689,7.602,
2,0.046441,0.12613,0.12613,33.9886,5.1842,
3,0.07366,0.028825,0.028825,34.3904,4.8707,
4,0.0961,0.022731,0.022731,34.4299,4.8377,
5,0.12548,0.018089,0.018089,34.4633,4.8092,
6,0.15111,0.014582,0.014582,34.4914,4.785,
7,0.18504,0.011977,0.011977,34.5144,4.765,
8,0.24979,0.0033822,0.0033822,34.617,4.6734,
9,0.26185,0.0026548,0.0026548,34.6301,4.6623,
10,0.27061,0.0020963,0.0020963,34.6414,4.6529,
11,0.28774,0.0016673,0.0016673,34.6512,4.6443,
12,0.29777,0.0013401,0.0013401,34.6595,4.6373,
13,0.31632,0.0010926,0.0010926,34.6664,4.6277,
14,0.32896,0.00032127,0.00032127,34.6959,4.6027,
15,0.33945,0.00025228,0.00025228,34.6999,4.5993,
16,0.35236,0.00019903,0.00019903,34.7033,4.5964,
17,0.3609,0.00015817,0.00015817,34.7063,4.5938,
18,0.36979,0.00012681,0.00012681,34.7088,4.5916,
19,0.37784,0.00010304,0.00010304,34.711,4.5898,
20,0.3889,3.0428e-05,3.0428e-05,34.7199,4.5821,
21,0.39992,2.4167e-05,2.4167e-05,34.7211,4.5811,
22,0.41269,1.9045e-05,1.9045e-05,34.7222,4.5801,
23,0.42144,1.5097e-05,1.5097e-05,34.7231,4.5793,
24,0.43349,1.2068e-05,1.2068e-05,34.7239,4.5786,
25,0.44233,9.7618e-06,9.7618e-06,34.7246,4.578,
26,0.44891,8.0507e-06,8.0507e-06,34.7251,4.5776,
27,0.45829,2.3274e-06,2.3274e-06,34.7277,4.5754,
28,0.46427,1.8206e-06,1.8206e-06,34.728,4.5751,
29,0.4729,1.4416e-06,1.4416e-06,34.7283,4.5748,
30,0.48447,1.1513e-06,1.1513e-06,34.7285,4.5746,
