"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,54.8485,10.6147,0.00010346,NaN,NaN,NaN,NaN,1,10.4554,8.4287,8.4287,
1,41.1978,5.4263,0.12985,1,0,4.3421,1,1.8545,6.6273,0.50403,0.50403,
2,34.7971,17.5312,0.14558,0.5,0,2.0354,1,3.9847,3.2939,0.80897,0.80897,
3,34.645,2.6009,0.15938,1,0,0.31911,1,3.9847,3.3637,0.44796,0.44796,
4,33.657,5.4915,0.17296,0.125,0,1.4578,1,3.9847,4.1532,0.58552,0.58552,
5,33.266,2.3038,0.20933,1,0,0.34733,1,3.9847,3.6674,0.22214,0.22214,
6,32.1379,19.269,0.21907,0.03125,0,0.65752,1,9.2434,3.9639,0.27134,0.27134,
7,35.109,59.7843,0.22697,0.015625,0,1.3989,1,39.0836,4.3155,0.097457,0.097457,
8,34.9737,4.385,0.2337,1,0,0.06668,1,39.0836,4.5105,0.03052,0.03052,
9,34.8154,4.9463,0.24123,0.125,0,0.04252,1,39.0836,4.5137,0.032561,0.032561,
10,34.7873,7.7037,0.24848,0.015625,0,0.012115,1,39.0836,4.5486,0.033009,0.033009,
11,34.7812,28.9741,0.25685,0.00048828,0,0.003135,1,43.9697,4.5591,0.03306,0.03306,
12,34.7811,2304.8963,0.26728,7.4506e-09,0,6.4203e-05,1,3561.7076,4.5593,0.03306,0.03306,
