"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,15.1918,15.1918,40.7894,18.7759,
1,0.039795,0.052821,0.052821,31.974,0.70056,
2,0.052317,0.036368,0.036368,31.982,0.5867,
3,0.064808,0.024969,0.024969,31.9876,0.48977,
4,0.077298,0.017106,0.017106,31.9915,0.40763,
5,0.091261,0.011709,0.011709,31.9942,0.33877,
6,0.10893,0.0080015,0.0080015,31.996,0.2809,
7,0.12764,0.0054632,0.0054632,31.9973,0.2326,
8,0.14159,0.0037277,0.0037277,31.9981,0.19243,
9,0.15535,0.0025423,0.0025423,31.9987,0.15908,
10,0.16901,0.0017333,0.0017333,31.9991,0.13145,
11,0.18262,0.0011815,0.0011815,31.9994,0.10858,
12,0.19632,0.00080521,0.00080521,31.9996,0.089667,
13,0.20998,0.00054871,0.00054871,31.9997,0.074038,
14,0.2232,0.00037386,0.00037386,31.9998,0.061097,
15,0.22896,0.00027222,0.00027222,31.9999,0.054979,
16,0.24272,0.00017378,0.00017378,31.9999,0.041683,
17,0.24797,0.00012646,0.00012646,31.9999,0.037501,
18,0.25318,9.225e-05,9.225e-05,32,0.033815,
19,0.2587,6.7572e-05,6.7572e-05,32,0.030606,
20,0.27161,3.7505e-05,3.7505e-05,32,0.019421,
21,0.27683,2.7326e-05,2.7326e-05,32,0.017475,
22,0.28204,1.9936e-05,1.9936e-05,32,0.015758,
23,0.28645,1.4716e-05,1.4716e-05,32,0.014352,
24,0.29094,1.0891e-05,1.0891e-05,32,0.013116,
25,0.29574,8.1118e-06,8.1118e-06,32,0.012043,
26,0.30045,6.0868e-06,6.0868e-06,32,0.011108,
27,0.30505,4.6079e-06,4.6079e-06,32,0.010288,
28,0.30935,3.5533e-06,3.5533e-06,32,0.0095649,
29,0.3164,8.1736e-07,8.1736e-07,32,0.0072685,
30,0.31998,6.147e-07,6.147e-07,32,0.0069665,
