"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,168.085,168.085,2978.5435,182.4687,
1,0.65663,0.0042213,0.0042213,2255.4517,59.5107,
2,1.0654,0.0078025,0.0078025,1734.6579,42.4475,
3,1.4446,0.007771,0.007771,1629.8203,41.1398,
4,1.8009,0.00072232,0.00072232,1576.5698,33.0992,
5,2.2674,0.0039474,0.0039474,1364.1423,24.9647,
6,2.6586,0.0080041,0.0080041,1331.9612,20.871,
7,3.0952,0.0021147,0.0021147,1299.8175,18.9544,
8,3.5197,0.00089983,0.00089983,1280.3419,18.8149,
9,3.9613,0.00040513,0.00040513,1259.6034,17.4492,
10,4.4327,0.00042679,0.00042679,1245.0173,16.9874,
11,4.8561,0.00023702,0.00023702,1233.1469,15.1419,
12,5.2584,0.00088603,0.00088603,1221.5883,13.3012,
13,5.7299,0.00010168,0.00010168,1188.9133,10.2108,
14,6.24,9.1101e-05,9.1101e-05,1180.6112,8.0398,
15,6.8948,6.6348e-05,6.6348e-05,1174.5955,7.4656,
16,7.4455,0.00056394,0.00056394,1156.1749,4.8537,
17,7.9476,6.1798e-05,6.1798e-05,1153.8988,4.9626,
18,8.6417,2.0384e-06,2.0384e-06,1147.5555,6.726,
19,9.2383,1.2064e-05,1.2064e-05,1145.8101,5.3633,
20,9.8549,1.376e-05,1.376e-05,1144.4582,5.5203,
21,10.5568,1.155e-05,1.155e-05,1141.672,7.0843,
22,11.247,8.5492e-06,8.5492e-06,1137.9251,6.1862,
23,11.8358,2.4834e-05,2.4834e-05,1135.0038,5.4846,
24,11.8456,4.0139e-06,4.0139e-06,1135.0017,5.4819,
25,12.4377,1.0832e-05,1.0832e-05,1133.0035,5.2208,
26,12.9957,2.9438e-05,2.9438e-05,1130.8895,3.7,
27,13.0164,5.0845e-07,5.0845e-07,1130.8901,3.699,
28,13.0244,7.8327e-07,7.8327e-07,1130.8898,3.6979,
29,13.0357,2.6222e-07,2.6222e-07,1130.8898,3.6972,
30,13.0487,4.0878e-07,4.0878e-07,1130.8896,3.6966,
