"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,129.947,129.947,3108.5701,150.6109,
1,0.39847,0.72331,0.72331,2430.1167,55.671,
2,0.67055,0.42065,0.42065,2152.9935,43.3661,
3,0.92373,0.1618,0.1618,2088.7816,37.5884,
4,1.173,0.13124,0.13124,2042.9552,31.9688,
5,1.4484,0.078342,0.078342,2016.0343,28.1493,
6,1.7752,0.043217,0.043217,1999.2754,22.608,
7,2.0556,0.01928,0.01928,1981.8132,15.786,
8,2.3177,0.016641,0.016641,1975.8436,14.9074,
9,2.6134,0.014104,0.014104,1958.0206,17.1126,
10,2.8942,0.011432,0.011432,1952.9834,16.5456,
11,3.1799,0.006406,0.006406,1949.3264,17.159,
12,3.4818,0.0042789,0.0042789,1937.9523,17.4945,
13,3.734,0.0033968,0.0033968,1935.0404,17.3183,
14,4.0914,0.0036255,0.0036255,1924.0292,18.9599,
15,4.4473,0.0024142,0.0024142,1922.8185,18.6663,
16,4.8048,0.0017248,0.0017248,1921.6065,18.7361,
17,5.0945,0.0018675,0.0018675,1918.9511,18.6966,
18,5.4236,0.0009851,0.0009851,1915.3797,18.5853,
19,5.9098,0.0012816,0.0012816,1910.0838,18.0722,
20,5.9179,0.0008144,0.0008144,1910.0973,18.0698,
21,5.9274,0.00081457,0.00081457,1910.097,18.0726,
22,5.935,0.00045752,0.00045752,1910.1102,18.0703,
23,5.9406,0.00045746,0.00045746,1910.1102,18.0701,
24,5.9503,0.00023683,0.00023683,1910.1213,18.0681,
25,5.9604,0.00023673,0.00023673,1910.1212,18.0641,
26,5.9692,0.00011634,0.00011634,1910.1297,18.0626,
27,5.9765,0.00011596,0.00011596,1910.1297,18.0626,
28,5.9835,5.7098e-05,5.7098e-05,1910.1357,18.0616,
29,5.99,5.5381e-05,5.5381e-05,1910.1359,18.0615,
30,5.9992,2.5821e-05,2.5821e-05,1910.1402,18.0608,
31,6.0047,2.5781e-05,2.5781e-05,1910.1403,18.0607,
