"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,29.5415,29.5415,347.693,37.7922,
1,0.27835,0.69308,0.69308,187.3129,8.1456,
2,0.31745,0.092879,0.092879,188.1798,8.0272,
3,0.35332,0.024647,0.024647,188.4218,8.0068,
4,0.36208,0.019576,0.019576,188.4497,8.0082,
5,0.37037,0.015673,0.015673,188.4738,8.0091,
6,0.37865,0.012685,0.012685,188.4944,8.0095,
7,0.38722,0.010421,0.010421,188.5116,8.0097,
8,0.39832,0.0030032,0.0030032,188.5891,8.0138,
9,0.40621,0.0023634,0.0023634,188.5992,8.0139,
10,0.41387,0.0018721,0.0018721,188.6079,8.014,
11,0.42079,0.0014979,0.0014979,188.6154,8.0142,
12,0.42748,0.0012086,0.0012086,188.6219,8.0144,
13,0.4344,0.00098852,0.00098852,188.6273,8.0145,
14,0.44108,0.00082333,0.00082333,188.6318,8.0145,
15,0.45275,0.000227,0.000227,188.6541,8.0157,
16,0.45964,0.00018038,0.00018038,188.6568,8.0157,
17,0.46654,0.00014374,0.00014374,188.6592,8.0158,
18,0.47265,0.00011594,0.00011594,188.6612,8.0159,
19,0.47906,9.437e-05,9.437e-05,188.6629,8.0159,
20,0.48517,7.815e-05,7.815e-05,188.6643,8.0159,
21,0.49387,2.1546e-05,2.1546e-05,188.6712,8.0163,
22,0.50018,1.7344e-05,1.7344e-05,188.672,8.0163,
23,0.50672,1.38e-05,1.38e-05,188.6727,8.0164,
24,0.51304,1.1066e-05,1.1066e-05,188.6734,8.0164,
25,0.51995,8.9756e-06,8.9756e-06,188.6739,8.0164,
26,0.52535,7.4084e-06,7.4084e-06,188.6744,8.0164,
27,0.53203,2.3006e-06,2.3006e-06,188.6764,8.0165,
28,0.53846,1.6682e-06,1.6682e-06,188.6767,8.0166,
29,0.54466,1.3241e-06,1.3241e-06,188.6769,8.0166,
30,0.55085,1.0581e-06,1.0581e-06,188.6771,8.0166,
