"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,26.719,26.719,5957.891,104.3598,
1,0.32907,28.7409,28.7409,4433.0336,110.8547,
2,0.63264,2.047,2.047,4418.944,95.0861,
3,0.92199,0.15537,0.15537,4410.0919,90.1279,
4,1.3754,0.027525,0.027525,4406.4098,88.1216,
5,1.6826,0.022252,0.022252,4402.7205,87.3953,
6,2.0368,0.0070913,0.0070913,4387.0804,78.5849,
7,2.3355,0.0046285,0.0046285,4381.5358,76.7933,
8,2.6258,0.0035366,0.0035366,4376.6268,73.3468,
9,2.955,0.0020457,0.0020457,4360.6349,64.1951,
10,3.2722,0.0019159,0.0019159,4354.8655,60.976,
11,3.6059,0.0014428,0.0014428,4352.2515,58.1843,
12,3.9376,0.0011445,0.0011445,4350.5601,57.2812,
13,4.3059,0.00093697,0.00093697,4349.4893,56.4864,
14,4.6827,0.00077178,0.00077178,4348.6689,56.3426,
15,4.6947,0.0002235,0.0002235,4348.7385,56.3231,
16,4.703,0.0001758,0.0001758,4348.7473,56.3202,
17,4.711,0.00013889,0.00013889,4348.7549,56.3178,
18,4.7196,0.00011051,0.00011051,4348.7615,56.3156,
19,4.7276,8.8801e-05,8.8801e-05,4348.7671,56.3137,
20,4.735,7.2418e-05,7.2418e-05,4348.7718,56.3121,
21,4.7445,2.1435e-05,2.1435e-05,4348.793,56.3063,
22,4.7513,1.6747e-05,1.6747e-05,4348.7958,56.3054,
23,4.7578,1.322e-05,1.322e-05,4348.7983,56.3047,
24,4.7645,1.0515e-05,1.0515e-05,4348.8004,56.3041,
25,4.7711,8.4509e-06,8.4509e-06,4348.8021,56.3035,
26,4.7781,6.8854e-06,6.8854e-06,4348.8036,56.3031,
27,4.7883,2.054e-06,2.054e-06,4348.8101,56.3012,
28,4.7956,1.6178e-06,1.6178e-06,4348.8109,56.301,
29,4.8025,1.2737e-06,1.2737e-06,4348.8117,56.3008,
30,4.8097,1.0099e-06,1.0099e-06,4348.8124,56.3006,
