"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,129.947,129.947,3108.5701,150.6109,
1,0.2586,2.9996,2.9996,2038.0209,35.0273,
2,0.54929,0.16674,0.16674,2012.2012,22.6779,
3,0.84204,0.030457,0.030457,2006.873,20.0618,
4,1.2584,0.026319,0.026319,2002.6881,20.2819,
5,1.5668,0.021685,0.021685,1998.1401,20.8981,
6,1.9921,0.0059651,0.0059651,1989.9788,22.5639,
7,2.3191,0.0048238,0.0048238,1984.84,22.0325,
8,2.6405,0.0038876,0.0038876,1980.1695,21.4838,
9,2.9971,0.0033321,0.0033321,1974.5293,20.9234,
10,3.3027,0.0096505,0.0096505,1966.1276,20.992,
11,3.6597,0.0007399,0.0007399,1963.8291,20.971,
12,4.0872,0.00052248,0.00052248,1947.8913,26.2313,
13,4.4732,0.00056445,0.00056445,1940.983,26.9427,
14,4.8013,0.00038966,0.00038966,1934.7142,27.1317,
15,5.1654,0.0003662,0.0003662,1929.1088,26.5388,
16,5.4682,0.00027096,0.00027096,1926.2932,25.9081,
17,5.7929,0.00018009,0.00018009,1912.4684,24.3308,
18,6.1501,0.00016764,0.00016764,1908.093,24.5063,
19,6.6405,4.115e-05,4.115e-05,1906.1092,24.6263,
20,6.6471,3.7839e-05,3.7839e-05,1906.1098,24.6261,
21,6.654,3.0114e-05,3.0114e-05,1906.1114,24.6259,
22,6.6613,2.4173e-05,2.4173e-05,1906.1128,24.6256,
23,6.6673,1.9615e-05,1.9615e-05,1906.114,24.6254,
24,6.6737,1.6232e-05,1.6232e-05,1906.115,24.6252,
25,6.6811,5.0167e-06,5.0167e-06,1906.1194,24.6245,
26,6.6879,3.5972e-06,3.5972e-06,1906.1202,24.6244,
27,6.6944,2.8723e-06,2.8723e-06,1906.1207,24.6243,
28,6.7009,2.3021e-06,2.3021e-06,1906.1211,24.6242,
29,6.7075,1.8668e-06,1.8668e-06,1906.1215,24.6241,
30,6.714,1.5361e-06,1.5361e-06,1906.1218,24.6241,
