"iter","time","maxviolation","meanviolation","cost","violation_sum",
0,0,808.7697,808.7697,9815.9613,820.6099,
1,0.41222,2.2687,2.2687,7099.808,59.5963,
2,0.79769,0.29277,0.29277,6859.6824,57.6436,
3,1.3827,0.041356,0.041356,6770.2974,59.9828,
4,1.7554,0.038648,0.038648,6728.204,59.1076,
5,2.3087,0.010675,0.010675,6706.492,60.6449,
6,2.7267,0.0087117,0.0087117,6688.2795,59.9057,
7,3.127,0.0071394,0.0071394,6670.055,61.7399,
8,3.5241,0.0055797,0.0055797,6653.0779,60.649,
9,3.9183,0.004401,0.004401,6636.0291,61.7682,
10,4.3793,0.0058246,0.0058246,6555.0164,61.3364,
11,4.819,0.0010165,0.0010165,6536.6489,63.389,
12,5.3768,0.00088651,0.00088651,6507.7551,64.0613,
13,5.7543,0.005465,0.005465,6496.442,62.3249,
14,6.239,0.0003967,0.0003967,6491.5305,62.6961,
15,6.9,0.0003879,0.0003879,6463.729,64.0972,
16,6.9132,0.00014118,0.00014118,6463.7307,64.0963,
17,6.9234,0.00011208,0.00011208,6463.7339,64.0951,
18,6.9337,8.8913e-05,8.8913e-05,6463.7366,64.094,
19,6.944,7.1002e-05,7.1002e-05,6463.7388,64.0929,
20,6.9541,5.7233e-05,5.7233e-05,6463.7404,64.0919,
21,6.9687,4.6741e-05,4.6741e-05,6463.7413,64.0909,
22,6.9861,1.4548e-05,1.4548e-05,6463.7527,64.0893,
23,6.9996,1.0495e-05,1.0495e-05,6463.7546,64.0889,
24,7.0131,8.3922e-06,8.3922e-06,6463.7555,64.0886,
25,7.0228,6.6988e-06,6.6988e-06,6463.7564,64.0883,
26,7.0323,5.4079e-06,5.4079e-06,6463.757,64.0881,
27,7.0416,4.4226e-06,4.4226e-06,6463.7575,64.0879,
28,7.054,3.6712e-06,3.6712e-06,6463.7577,64.0876,
29,7.0694,7.7173e-07,7.7173e-07,6463.7617,64.087,
30,7.0797,7.5787e-07,7.5787e-07,6463.7612,64.0869,
