"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,429.2339,0.0036595,5.8198,8.8282,12.1283,
1,404.3355,0.0074504,8.8063,7.7247,12.9099,
2,367.6349,0.020087,8.492,0.59219,8.637,
3,357.4737,0.029096,7.3062,1.7183,7.8416,
4,286.8763,0.041519,7.9166,0.70008,8.0658,
5,275.1944,0.050448,8.7409,0.87294,9.0908,
6,230.8194,0.063033,4.6286,1.1161,4.9266,
7,224.9609,0.071789,8.2027,1.6275,8.6627,
8,216.4399,0.081632,8.7397,1.6693,9.5633,
9,205.7444,0.091011,7.8652,1.7865,8.879,
10,182.8546,0.10238,6.0623,3.6364,7.8797,
11,179.8944,0.11222,5.8259,3.0585,7.3706,
12,178.5672,0.12141,5.7281,2.7537,7.1228,
13,172.7652,0.13079,4.2351,2.1681,5.6873,
14,167.9992,0.13986,5.3594,1.5083,6.1333,
15,160.0413,0.14886,3.2563,1.2301,4.1862,
16,155.1624,0.15828,7.2839,1.3974,7.8297,
17,150.951,0.16743,5.7617,1.5647,6.544,
18,146.5245,0.1769,4.9931,1.3127,5.6818,
19,144.6347,0.18567,5.8894,0.84245,6.2847,
20,144.2161,0.19442,4.9733,0.88155,5.3728,
21,140.1966,0.20377,3.1428,0.83707,3.6429,
22,133.3866,0.21305,2.2331,0.71408,2.7603,
23,130.2996,0.22235,2.7847,0.8076,3.1618,
24,127.8402,0.2326,2.3366,0.65246,2.6478,
25,125.4211,0.24192,2.1242,0.49804,2.3578,
26,123.5705,0.2512,3.0022,0.39028,3.1383,
27,122.1187,0.26023,2.8994,0.73203,3.0813,
28,119.6243,0.26908,2.8311,0.67101,2.9535,
29,118.4799,0.27793,1.9339,0.4118,2.0355,
30,116.9049,0.28668,1.2144,0.27437,1.2918,
31,116.2057,0.29596,1.2516,0.24665,1.3105,
32,115.8845,0.30459,2.5338,0.12981,2.5451,
33,115.5114,0.31328,1.0015,0.11757,1.0215,
34,115.212,0.32189,0.87307,0.059668,0.88628,
35,114.7759,0.33122,0.61489,0.058604,0.62874,
36,114.465,0.33989,0.58104,0.072572,0.59314,
37,114.2255,0.35064,0.65879,0.03699,0.66255,
38,114.1332,0.36222,0.44927,0.030202,0.45315,
39,113.992,0.37317,0.26915,0.018522,0.27203,
40,113.9432,0.38154,0.3371,0.014545,0.33892,
41,113.8293,0.39052,0.26419,0.008321,0.2652,
42,113.7957,0.39904,0.25545,0.0067784,0.2562,
43,113.737,0.40844,0.1311,0.0071684,0.13193,
44,113.7124,0.41685,0.17861,0.003698,0.17886,
45,113.6928,0.42528,0.16039,0.0042224,0.16056,
46,113.689,0.43384,0.13902,0.0023148,0.13913,
47,113.6759,0.44203,0.1651,0.002326,0.16519,
48,113.6556,0.45047,0.10317,0.0012902,0.10323,
49,113.6544,0.45877,0.12148,0.0012177,0.12153,
50,113.6486,0.46725,0.083402,0.00069826,0.083434,
51,113.6439,0.47568,0.054041,0.00057638,0.054067,
52,113.6405,0.48407,0.065296,0.00032801,0.065308,
53,113.6378,0.49235,0.037639,0.0002796,0.037648,
54,113.6361,0.50185,0.039326,0.00021808,0.039329,
55,113.6346,0.51035,0.021647,0.00010913,0.02165,
56,113.6337,0.51904,0.019484,8.0638e-05,0.019485,
57,113.6331,0.5275,0.017702,6.7544e-05,0.017703,
58,113.6328,0.53594,0.017393,3.3802e-05,0.017393,
59,113.6325,0.54548,0.0095832,3.9148e-05,0.0095835,
