"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,110.7885,18.3377,5.8525e-05,NaN,NaN,NaN,NaN,1,19.499,5.8745,4.4727,
1,68.2973,12.9082,0.070846,1.3481e-08,0,5.4347,0,1.5928,18.3308,9.6241,9.193,
2,49.5034,16.3913,0.13947,1.6643e-08,0,5.2285,0,1.5928,19.757,10.9134,6.2568,
3,43.9051,14.939,0.20628,2.0547e-08,0,3.7369,1,1.5928,18.1402,9.8815,6.3767,
4,42.6002,13.0595,0.27132,5.3035e-08,0,3.9187,1,1.5928,15.1079,6.2828,5.2758,
5,43.7432,11.7561,0.34003,8.0833e-08,0,4.7981,1,1.5928,13.5263,6.5748,3.9052,
6,45.47,12.4247,0.40521,6.5475e-08,0,4.9314,1,1.5928,12.9932,3.3364,2.5793,
7,42.935,10.6209,0.48114,6.5475e-08,0,4.8607,1,1.5928,11.1834,3.4922,1.8769,
8,42.7972,10.4001,0.55361,2.283e-08,0,0.90558,1,1.5928,11.0459,3.7213,1.8857,
9,41.0137,10.1864,0.62462,7.9602e-09,0,1.2486,1,1.5928,11.0458,4.2667,2.2361,
10,32.2425,6.4487,0.65276,1,0,4.5198,1,1.5928,7.0975,2.8293,1.8572,
11,28.8452,2.2947,0.68353,1,0,2.9689,1,1.5928,3.8139,2.1896,2.1537,
12,27.1819,0.41924,0.71242,1,0,1.2241,1,1.5928,0.62739,0.42564,0.30858,
13,27.3111,0.012179,0.73973,1,0,0.22464,1,1.5928,0.016588,0.010227,0.0074725,
14,27.3095,1.2349e-05,0.76758,1,0,0.0082488,1,1.5928,2.7462e-05,2.217e-05,1.6332e-05,
15,27.3095,4.1419e-11,0.7956,1,0,1.9469e-05,1,1.5928,1.3628e-10,1.1814e-10,8.5995e-11,
