"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,7.5075,4.6365,769.1747,1,38.8325,
1,0.10443,18.1033,100,50,1,2.8e-05,NaN,
2,0.11481,3.2331e-05,100,50,1,3.7647e-05,NaN,
3,0.12254,7.3671e-07,100,50,1,3.1367e-05,NaN,
4,0.13121,9.1264e-07,100,50,1,1.2029e-05,NaN,
5,0.14302,2.582e-05,100,50,1,2.4428e-05,NaN,
6,0.15173,2.6812e-07,100,50,1,1.3483e-06,NaN,
7,0.15917,1.0231e-05,100,50,1,1.088e-06,NaN,
8,0.1738,3.8022e-05,100,50,1,8.2359e-06,NaN,
9,0.17584,0,100,50,1,1.2089e-05,NaN,
10,0.18458,7.0278e-09,100,50,1,1.4865e-06,NaN,
11,0.18679,0,100,50,1,2.1818e-06,NaN,
12,0.1889,0,100,50,1,3.2025e-06,NaN,
13,0.19791,2.1304e-09,100,50,1,3.9426e-09,NaN,
14,0.20725,1.4935e-06,100,50,1,4.3549e-07,NaN,
15,0.20937,0,100,50,1,6.3921e-07,NaN,
16,0.21824,2.1074e-09,100,50,1,1.8327e-08,NaN,
17,0.23497,3.7822e-06,100,50,1,3.1623e-07,NaN,
18,0.24356,1.5317e-09,100,50,1,4.4131e-08,NaN,
19,0.256,4.2673e-07,100,50,1,6.3665e-07,NaN,
20,0.26545,1.5263e-10,100,50,1,3.1542e-10,NaN,
21,0.26756,0,100,50,1,4.6298e-10,NaN,
22,0.27736,4.3356e-07,100,50,1,7.6854e-07,NaN,
23,0.28724,4.9845e-11,100,50,1,2.5991e-10,NaN,
24,0.29586,3.8819e-07,100,50,1,5.0091e-08,NaN,
25,0.30418,1.7363e-09,100,50,1,2.0559e-07,NaN,
26,0.31394,2.1619e-10,100,50,1,6.131e-09,NaN,
27,0.32204,2.9994e-08,100,50,1,4.4243e-07,NaN,
28,0.33188,4.7227e-11,100,50,1,5.1083e-10,NaN,
29,0.34151,2.1107e-07,100,50,1,2.6781e-10,NaN,
30,0.35147,3.2695e-07,100,50,1,3.7305e-07,NaN,
31,0.36176,1.6906e-11,100,50,1,1.5598e-10,NaN,
32,0.36962,2.7719e-07,100,50,1,5.6251e-08,NaN,
33,0.37887,1.5947e-10,100,50,1,1.889e-08,NaN,
34,0.38797,6.3693e-10,100,50,1,2.2463e-07,NaN,
35,0.39803,3.975e-11,100,50,1,1.1675e-09,NaN,
36,0.40747,1.6261e-07,100,50,1,1.7458e-05,NaN,
37,0.4269,0,100,50,1,1.7458e-05,NaN,
