"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,134.5161,0.001988,24.0999,0.61982,24.1106,
1,134.2498,0.0056373,24.3406,0.00071626,24.3406,
2,134.1913,0.0088773,24.3341,1.2817e-07,24.3341,
3,134.1912,0.014301,24.3341,4.2188e-15,24.3341,
4,134.1912,0.018182,24.3341,4.4409e-16,24.3341,
5,134.1912,0.021891,24.3341,8.8818e-16,24.3341,
6,134.1912,0.025647,24.3341,4.4409e-16,24.3341,
7,134.1912,0.029038,24.3341,4.4409e-16,24.3341,
8,134.1912,0.031962,24.3341,4.4409e-16,24.3341,
9,134.1912,0.034981,24.3341,1.1102e-16,24.3341,
10,134.1912,0.037991,24.3341,1.1102e-16,24.3341,
11,134.1912,0.041,24.3341,1.1102e-16,24.3341,
12,134.1912,0.045273,24.3341,1.1102e-16,24.3341,
13,134.1912,0.049528,24.3341,4.4409e-16,24.3341,
14,134.1912,0.053797,24.3341,2.2204e-16,24.3341,
15,134.1912,0.05836,24.3341,2.2204e-16,24.3341,
16,134.1912,0.062825,24.3341,1.1102e-16,24.3341,
17,134.1912,0.067026,24.3341,2.2204e-16,24.3341,
18,134.1912,0.071165,24.3341,1.1102e-16,24.3341,
19,134.1912,0.075505,24.3341,1.1102e-16,24.3341,
20,134.1912,0.079663,24.3341,1.1102e-16,24.3341,
21,134.1912,0.083775,24.3341,1.1102e-16,24.3341,
22,134.1912,0.08788,24.3341,1.1102e-16,24.3341,
23,134.1912,0.092263,24.3341,1.1102e-16,24.3341,
24,134.1912,0.096503,24.3341,1.1102e-16,24.3341,
25,134.1912,0.10071,24.3341,1.1102e-16,24.3341,
26,134.1912,0.10478,24.3341,1.1102e-16,24.3341,
27,134.1912,0.10817,24.3341,1.1102e-16,24.3341,
28,134.1912,0.11152,24.3341,1.1102e-16,24.3341,
29,134.1912,0.11486,24.3341,1.1102e-16,24.3341,
30,134.1912,0.11803,24.3341,1.1102e-16,24.3341,
31,134.1912,0.12122,24.3341,1.1102e-16,24.3341,
32,134.1912,0.12409,24.3341,1.1102e-16,24.3341,
33,134.1912,0.12696,24.3341,1.1102e-16,24.3341,
34,134.1912,0.12982,24.3341,1.1102e-16,24.3341,
35,134.1912,0.13269,24.3341,1.1102e-16,24.3341,
36,134.1912,0.13576,24.3341,1.1102e-16,24.3341,
37,134.1912,0.13869,24.3341,1.1102e-16,24.3341,
38,134.1912,0.1416,24.3341,1.1102e-16,24.3341,
39,134.1912,0.14447,24.3341,1.1102e-16,24.3341,
40,134.1912,0.14735,24.3341,1.1102e-16,24.3341,
41,134.1912,0.15024,24.3341,1.1102e-16,24.3341,
