"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,769.1747,0.0036995,10.393,7.5075,12.9419,
1,760.7624,0.01096,6.7971,1.0517,7.1458,
2,749.9329,0.019285,8.2373,1.7984,9.015,
3,634.1956,0.031851,6.1452,1.0776,6.5085,
4,627.1999,0.041248,8.3788,1.2063,8.7201,
5,591.847,0.052565,5.6992,1.6105,6.3258,
6,583.882,0.061351,5.5186,1.5608,6.2092,
7,548.6439,0.076591,4.0137,1.5052,4.7393,
8,538.4292,0.085794,4.6215,1.7446,5.44,
9,503.4178,0.097094,6.0936,1.3943,6.5283,
10,498.7689,0.1068,5.4873,1.6436,6.1106,
11,449.3922,0.12026,4.3241,0.33227,4.3645,
12,446.1004,0.12991,3.7282,0.41376,3.7871,
13,436.5832,0.14117,5.3629,0.2484,5.3919,
14,434.583,0.15152,5.2444,0.23895,5.2808,
15,430.6572,0.16352,5.3359,0.40829,5.3796,
16,428.485,0.17253,5.0194,0.47576,5.0783,
17,417.1197,0.18473,4.0526,0.32965,4.101,
18,415.8083,0.1973,3.4753,0.31331,3.5437,
19,412.6606,0.20942,5.5825,0.46888,5.6341,
20,410.1209,0.21851,5.9273,0.47002,5.9717,
21,408.3065,0.22835,4.2007,0.46565,4.2663,
22,405.9929,0.23802,4.4584,0.41522,4.5105,
23,405.0043,0.24721,3.0588,0.31583,3.1157,
24,403.0611,0.25766,2.4286,0.24185,2.482,
25,402.4336,0.26672,2.1752,0.23243,2.2342,
26,400.4359,0.27663,2.0663,0.22419,2.1199,
27,398.6952,0.28607,4.4477,0.18985,4.4673,
28,397.4857,0.29581,1.8119,0.1706,1.8538,
29,395.6572,0.30496,2.6748,0.12887,2.6976,
30,394.6029,0.31443,1.8245,0.13174,1.8561,
31,394.1428,0.32419,1.815,0.16831,1.8522,
32,393.6775,0.33501,1.7079,0.25009,1.7572,
33,388.6868,0.34658,2.365,0.60518,2.4511,
34,388.1538,0.3559,1.8418,0.67638,1.9742,
35,387.5427,0.36576,1.7049,0.73396,1.8675,
36,386.8155,0.37555,1.712,0.71287,1.8648,
37,386.2333,0.38594,1.6599,0.66888,1.7994,
38,385.6307,0.39501,1.4035,0.5697,1.524,
39,385.2966,0.40389,2.1003,0.36198,2.1361,
40,383.6594,0.41321,0.96864,0.22597,0.99972,
41,382.9815,0.42249,0.75496,0.20777,0.78789,
42,382.6729,0.43213,0.8445,0.11256,0.85837,
43,382.1871,0.4407,0.82139,0.095766,0.8303,
44,382.0631,0.44957,0.98607,0.092117,0.99374,
45,381.8221,0.45982,0.9062,0.069388,0.9124,
46,381.4275,0.46888,0.89166,0.060517,0.89638,
47,381.0695,0.4775,0.71353,0.054736,0.71775,
48,380.6499,0.48546,0.75247,0.039881,0.75474,
49,380.5042,0.49526,0.50073,0.027788,0.50322,
50,380.3576,0.50464,0.56646,0.033294,0.56865,
51,380.1874,0.51378,0.26829,0.027328,0.27169,
52,379.9525,0.52233,0.36024,0.014138,0.36129,
53,379.8781,0.53045,0.65742,0.010056,0.6578,
54,379.714,0.54061,0.32005,0.0060783,0.32045,
55,379.7012,0.55027,0.2605,0.006556,0.26105,
56,379.693,0.55882,0.30515,0.008816,0.30567,
57,379.6136,0.56728,0.50306,0.0066631,0.50319,
58,379.5432,0.5762,0.30406,0.0050437,0.30422,
59,379.4917,0.58537,0.24095,0.0038288,0.24112,
60,379.4534,0.59467,0.10579,0.0031084,0.10606,
