"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,594.0497,0.0024664,57.6494,4.0391,57.8693,
1,596.9064,0.014718,55.5636,0.010019,55.5637,
2,593.9016,0.024174,55.3791,2.4889e-05,55.3791,
3,593.8961,0.033949,55.3788,1.5495e-10,55.3788,
4,593.8961,0.043307,55.3788,1.3323e-15,55.3788,
5,593.8961,0.05339,55.3788,8.8818e-16,55.3788,
6,593.8961,0.063032,55.3788,2.2204e-16,55.3788,
7,593.8961,0.072336,55.3788,2.2204e-16,55.3788,
8,593.8961,0.083009,55.3788,2.2204e-16,55.3788,
9,593.8961,0.094073,55.3788,2.2204e-16,55.3788,
10,593.8961,0.10351,55.3788,2.2204e-16,55.3788,
11,593.8961,0.11323,55.3788,2.2204e-16,55.3788,
12,593.8961,0.12261,55.3788,2.2204e-16,55.3788,
13,593.8961,0.13448,55.3788,2.2204e-16,55.3788,
14,593.8961,0.1464,55.3788,2.2204e-16,55.3788,
15,593.8961,0.15969,55.3788,4.4409e-16,55.3788,
16,593.8961,0.17216,55.3788,4.4409e-16,55.3788,
17,593.8961,0.18424,55.3788,2.2204e-16,55.3788,
18,593.8961,0.19443,55.3788,4.4409e-16,55.3788,
19,593.8961,0.20377,55.3788,4.4409e-16,55.3788,
20,593.8961,0.21304,55.3788,2.2204e-16,55.3788,
21,593.8961,0.22263,55.3788,4.4409e-16,55.3788,
22,593.8961,0.23186,55.3788,4.4409e-16,55.3788,
23,593.8961,0.24131,55.3788,2.2204e-16,55.3788,
24,593.8961,0.25076,55.3788,4.4409e-16,55.3788,
25,593.8961,0.26004,55.3788,4.4409e-16,55.3788,
26,593.8961,0.26926,55.3788,2.2204e-16,55.3788,
27,593.8961,0.27797,55.3788,4.4409e-16,55.3788,
28,593.8961,0.28675,55.3788,4.4409e-16,55.3788,
29,593.8961,0.29533,55.3788,2.2204e-16,55.3788,
30,593.8961,0.30417,55.3788,4.4409e-16,55.3788,
31,593.8961,0.31413,55.3788,4.4409e-16,55.3788,
32,593.8961,0.32755,55.3788,2.2204e-16,55.3788,
33,593.8961,0.33878,55.3788,4.4409e-16,55.3788,
34,593.8961,0.35063,55.3788,4.4409e-16,55.3788,
35,593.8961,0.36245,55.3788,2.2204e-16,55.3788,
36,593.8961,0.37436,55.3788,4.4409e-16,55.3788,
37,593.8961,0.38301,55.3788,4.4409e-16,55.3788,
38,593.8961,0.39177,55.3788,2.2204e-16,55.3788,
39,593.8961,0.40034,55.3788,4.4409e-16,55.3788,
40,593.8961,0.41122,55.3788,4.4409e-16,55.3788,
41,593.8961,0.42441,55.3788,2.2204e-16,55.3788,
42,593.8961,0.43755,55.3788,4.4409e-16,55.3788,
43,593.8961,0.44915,55.3788,4.4409e-16,55.3788,
44,593.8961,0.46163,55.3788,2.2204e-16,55.3788,
45,593.8961,0.47284,55.3788,8.8818e-16,55.3788,
46,593.8961,0.48417,55.3788,8.8818e-16,55.3788,
47,593.8961,0.49595,55.3788,4.4409e-16,55.3788,
48,593.8961,0.50772,55.3788,2.2204e-16,55.3788,
49,593.8961,0.52042,55.3788,8.8818e-16,55.3788,
50,593.8961,0.53329,55.3788,8.8818e-16,55.3788,
51,593.8961,0.54512,55.3788,4.4409e-16,55.3788,
52,593.8961,0.55714,55.3788,2.2204e-16,55.3788,
53,593.8961,0.5672,55.3788,8.8818e-16,55.3788,
54,593.8961,0.57583,55.3788,4.4409e-16,55.3788,
55,593.8961,0.58452,55.3788,4.4409e-16,55.3788,
56,593.8961,0.59429,55.3788,4.4409e-16,55.3788,
57,593.8961,0.60548,55.3788,4.4409e-16,55.3788,
58,593.8961,0.61699,55.3788,4.4409e-16,55.3788,
59,593.8961,0.6284,55.3788,4.4409e-16,55.3788,
60,593.8961,0.64033,55.3788,4.4409e-16,55.3788,
61,593.8961,0.65192,55.3788,4.4409e-16,55.3788,
62,593.8961,0.66377,55.3788,4.4409e-16,55.3788,
63,593.8961,0.67592,55.3788,4.4409e-16,55.3788,
64,593.8961,0.68783,55.3788,4.4409e-16,55.3788,
