"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,131.1635,0.0024384,20.2666,5.3137,20.955,
1,136.7793,0.0063456,20.1513,1.5941,20.2149,
2,136.1283,0.0095033,20.2952,0.0055297,20.2952,
3,135.7431,0.012788,20.2561,7.6211e-06,20.2561,
4,135.7427,0.0159,20.256,1.4592e-11,20.256,
5,135.7427,0.019242,20.256,8.8818e-16,20.256,
6,135.7427,0.022326,20.256,4.4409e-16,20.256,
7,135.7427,0.025301,20.256,1.1102e-15,20.256,
8,135.7427,0.02819,20.256,1.1102e-15,20.256,
9,135.7427,0.03119,20.256,8.8818e-16,20.256,
10,135.7427,0.034329,20.256,8.8818e-16,20.256,
11,135.7427,0.037334,20.256,2.2204e-16,20.256,
12,135.7427,0.040417,20.256,2.2204e-16,20.256,
13,135.7427,0.043292,20.256,2.2204e-16,20.256,
14,135.7427,0.046157,20.256,8.8818e-16,20.256,
15,135.7427,0.049301,20.256,8.8818e-16,20.256,
16,135.7427,0.052317,20.256,2.2204e-16,20.256,
17,135.7427,0.055178,20.256,6.6613e-16,20.256,
18,135.7427,0.058147,20.256,1.1102e-15,20.256,
19,135.7427,0.061173,20.256,8.8818e-16,20.256,
20,135.7427,0.064303,20.256,6.6613e-16,20.256,
21,135.7427,0.067456,20.256,2.2204e-16,20.256,
22,135.7427,0.070512,20.256,6.6613e-16,20.256,
23,135.7427,0.073594,20.256,6.6613e-16,20.256,
24,135.7427,0.076725,20.256,6.6613e-16,20.256,
25,135.7427,0.079803,20.256,6.6613e-16,20.256,
26,135.7427,0.082899,20.256,8.8818e-16,20.256,
27,135.7427,0.085867,20.256,6.6613e-16,20.256,
28,135.7427,0.088946,20.256,2.2204e-16,20.256,
29,135.7427,0.091861,20.256,2.2204e-16,20.256,
30,135.7427,0.0949,20.256,2.2204e-16,20.256,
31,135.7427,0.098144,20.256,6.6613e-16,20.256,
32,135.7427,0.10121,20.256,8.8818e-16,20.256,
33,135.7427,0.10418,20.256,6.6613e-16,20.256,
34,135.7427,0.10727,20.256,6.6613e-16,20.256,
35,135.7427,0.11021,20.256,6.6613e-16,20.256,
36,135.7427,0.11474,20.256,6.6613e-16,20.256,
37,135.7427,0.1191,20.256,8.8818e-16,20.256,
38,135.7427,0.12337,20.256,8.8818e-16,20.256,
39,135.7427,0.12779,20.256,6.6613e-16,20.256,
40,135.7427,0.13213,20.256,8.8818e-16,20.256,
41,135.7427,0.13626,20.256,8.8818e-16,20.256,
42,135.7427,0.14062,20.256,2.2204e-16,20.256,
43,135.7427,0.14417,20.256,2.2204e-16,20.256,
44,135.7427,0.14728,20.256,8.8818e-16,20.256,
45,135.7427,0.15035,20.256,8.8818e-16,20.256,
46,135.7427,0.15351,20.256,6.6613e-16,20.256,
47,135.7427,0.15644,20.256,6.6613e-16,20.256,
48,135.7427,0.16092,20.256,6.6613e-16,20.256,
49,135.7427,0.16528,20.256,8.8818e-16,20.256,
50,135.7427,0.16959,20.256,8.8818e-16,20.256,
51,135.7427,0.17378,20.256,6.6613e-16,20.256,
52,135.7427,0.17736,20.256,4.4409e-16,20.256,
53,135.7427,0.18064,20.256,6.6613e-16,20.256,
54,135.7427,0.1841,20.256,8.8818e-16,20.256,
55,135.7427,0.1874,20.256,6.6613e-16,20.256,
56,135.7427,0.19094,20.256,8.8818e-16,20.256,
57,135.7427,0.19422,20.256,6.6613e-16,20.256,
58,135.7427,0.19766,20.256,4.4409e-16,20.256,
59,135.7427,0.2011,20.256,6.6613e-16,20.256,
60,135.7427,0.20473,20.256,4.4409e-16,20.256,
61,135.7427,0.20802,20.256,6.6613e-16,20.256,
62,135.7427,0.21149,20.256,8.8818e-16,20.256,
63,135.7427,0.21476,20.256,6.6613e-16,20.256,
64,135.7427,0.2182,20.256,2.2204e-16,20.256,
65,135.7427,0.22156,20.256,2.2204e-16,20.256,
66,135.7427,0.22458,20.256,2.2204e-16,20.256,
67,135.7427,0.2276,20.256,6.6613e-16,20.256,
68,135.7427,0.23065,20.256,2.2204e-16,20.256,
69,135.7427,0.23346,20.256,2.2204e-16,20.256,
70,135.7427,0.23656,20.256,2.2204e-16,20.256,
71,135.7427,0.23956,20.256,6.6613e-16,20.256,
72,135.7427,0.24241,20.256,2.2204e-16,20.256,
73,135.7427,0.24523,20.256,2.2204e-16,20.256,
74,135.7427,0.24823,20.256,2.2204e-16,20.256,
75,135.7427,0.2513,20.256,2.2204e-16,20.256,
76,135.7427,0.25434,20.256,6.6613e-16,20.256,
77,135.7427,0.25737,20.256,2.2204e-16,20.256,
78,135.7427,0.26024,20.256,2.2204e-16,20.256,
79,135.7427,0.26328,20.256,6.6613e-16,20.256,
80,135.7427,0.26611,20.256,2.2204e-16,20.256,
81,135.7427,0.26904,20.256,2.2204e-16,20.256,
82,135.7427,0.27205,20.256,2.2204e-16,20.256,
83,135.7427,0.27505,20.256,2.2204e-16,20.256,
84,135.7427,0.27801,20.256,6.6613e-16,20.256,
85,135.7427,0.28103,20.256,2.2204e-16,20.256,
86,135.7427,0.28418,20.256,2.2204e-16,20.256,
87,135.7427,0.28734,20.256,6.6613e-16,20.256,
88,135.7427,0.29037,20.256,8.8818e-16,20.256,
89,135.7427,0.29355,20.256,6.6613e-16,20.256,
90,135.7427,0.29675,20.256,2.2204e-16,20.256,
91,135.7427,0.29998,20.256,2.2204e-16,20.256,
92,135.7427,0.30322,20.256,6.6613e-16,20.256,
93,135.7427,0.30627,20.256,4.4409e-16,20.256,
94,135.7427,0.30939,20.256,2.2204e-16,20.256,
95,135.7427,0.31281,20.256,2.2204e-16,20.256,
96,135.7427,0.31802,20.256,6.6613e-16,20.256,
97,135.7427,0.32321,20.256,2.2204e-16,20.256,
98,135.7427,0.32808,20.256,2.2204e-16,20.256,
99,135.7427,0.33331,20.256,6.6613e-16,20.256,
100,135.7427,0.33739,20.256,4.4409e-16,20.256,
101,135.7427,0.34204,20.256,2.2204e-16,20.256,
102,135.7427,0.34709,20.256,6.6613e-16,20.256,
103,135.7427,0.35093,20.256,4.4409e-16,20.256,
104,135.7427,0.35456,20.256,8.8818e-16,20.256,
105,135.7427,0.35937,20.256,8.8818e-16,20.256,
106,135.7427,0.36467,20.256,6.6613e-16,20.256,
107,135.7427,0.3696,20.256,6.6613e-16,20.256,
108,135.7427,0.37492,20.256,2.2204e-16,20.256,
109,135.7427,0.38043,20.256,2.2204e-16,20.256,
110,135.7427,0.38577,20.256,2.2204e-16,20.256,
111,135.7427,0.39057,20.256,6.6613e-16,20.256,
112,135.7427,0.39525,20.256,6.6613e-16,20.256,
113,135.7427,0.39977,20.256,2.2204e-16,20.256,
114,135.7427,0.40429,20.256,6.6613e-16,20.256,
115,135.7427,0.40925,20.256,8.8818e-16,20.256,
116,135.7427,0.41376,20.256,6.6613e-16,20.256,
