"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,2.575e-07,6.4586e-09,1.8913,1,4.6234,4.4098,
1,1.9711,13.8592,3.3333,1.1919,0.12616,2.1527,1.4116,3.2788,0.030487,
2,3.7972,13.8592,3.3333,0.352,0.03833,0.060845,0.85258,0.89187,0.031835,
3,5.6292,14.6537,3.3333,0.1256,0.0071842,0.020184,0.7984,0.2114,0.0019731,
4,7.4709,2.9113,11.1111,0.1243,0.004536,0.018271,0.72379,0.16091,0.0064031,
5,9.1327,5.3913,11.1111,0.026611,0.0015733,0.011716,0.41135,0.050038,0.0030913,
6,10.8317,1.8182,37.037,0.012589,0.00099017,0.010617,0.22142,0.027879,0.0016424,
7,12.5806,1.644,37.037,0.012352,0.00065066,0.011938,0.66229,0.023119,0.0035156,
8,14.4326,0.84672,123.4568,0.010812,0.000533,0.018538,0.98514,0.036325,0.031279,
9,16.1732,4.405,123.4568,0.005209,0.00024423,0.041798,1.6282,0.030162,0.028922,
10,17.9498,0.65886,411.5226,0.012553,0.00063093,0.018307,0.30952,0.04715,0.041827,
11,19.6572,3.6242,411.5226,0.00019998,1.5046e-05,0.017676,0.23542,0.0062675,0.0062545,
12,21.3368,0.57126,1371.7421,0.00021174,1.3223e-05,0.016051,0.14829,0.038246,0.038244,
13,23.0629,1.9367,1371.7421,4.9753e-05,4.1452e-06,0.015667,0.1415,0.077637,0.077637,
14,24.7709,0.73416,1371.7421,3.8149e-05,3.8613e-06,0.015472,0.14537,0.0087415,0.0087411,
15,26.522,0.24717,4572.4737,4.1877e-05,3.4074e-06,0.0152,0.15617,0.069453,0.069453,
16,28.162,0.64974,4572.4737,1.5415e-05,1.1518e-06,0.015132,0.14122,0.0066178,0.0066177,
17,29.8,0.1383,15241.579,1.2793e-05,7.7654e-07,0.015093,0.12086,0.031036,0.031036,
18,31.5285,0.15003,15241.579,3.3226e-06,2.4096e-07,0.015051,0.13482,0.0065603,0.0065603,
19,33.3097,0.13429,50805.2634,4.8564e-06,1.4002e-07,0.015017,0.12267,0.065525,0.065525,
20,35.0857,0.13103,50805.2634,1.4047e-06,1.4925e-07,0.014992,0.15363,0.096989,0.096989,
21,36.8041,0.081769,169350.8781,1.3946e-06,1.358e-07,0.014972,0.1647,0.016124,0.016124,
22,38.6043,0.11659,169350.8781,2.6481e-07,1.1831e-08,0.014961,0.12475,0.019092,0.019092,
23,40.5066,0.025069,564502.9269,7.2812e-07,4.8695e-08,0.014953,0.14097,0.075262,0.075262,
24,42.295,0.043929,564502.9269,2.6618e-07,1.5628e-08,0.014949,0.12835,0.0086034,0.0086034,
25,42.4604,0.012659,564502.9269,3.0893e-08,1.553e-09,0.014949,0.12633,0.0014089,0.0014089,
26,44.231,8.6901e-06,1881676.4232,8.9819e-08,6.5001e-09,0.014946,0.16743,0.040474,0.040474,
27,44.3049,0.016047,1881676.4232,2.7002e-08,1.8931e-09,0.014946,0.12537,0.0035959,0.0035959,
28,44.3746,7.0549e-07,1881676.4232,5.4752e-09,2.1626e-10,0.014946,0.12682,0.0012198,0.0012198,
29,44.4288,1.6838e-07,1881676.4232,2.4643e-09,7.9883e-11,0.014946,0.12701,0.0015442,0.0015442,
30,44.4787,2.2276e-08,1881676.4232,1.4394e-09,9.659e-11,0.014946,0.1268,0.0016373,0.0016373,
31,44.526,2.12e-08,1881676.4232,1.1162e-09,7.8595e-11,0.014946,0.12684,0.0020684,0.0020684,
32,44.5746,6.6982e-09,6272254.7439,9.6015e-10,5.7402e-11,0.014946,0.12679,0.0014112,0.0014112,
33,44.6279,3.3264e-09,20907515.8129,8.1555e-10,2.713e-11,0.014946,0.12684,0.0024447,0.0024447,
34,44.6832,1.5341e-09,69691719.3763,7.6804e-10,4.4659e-11,0.014946,0.12698,0.015157,0.015157,
35,44.7647,6.1386e-09,232305731.2542,7.6804e-10,4.4659e-11,0.014946,0.17614,0.066244,0.066244,
36,44.8473,0,774352437.514,7.6804e-10,4.4659e-11,0.014946,0.35456,0.237,0.237,
37,44.9322,0,2581174791.7132,7.6804e-10,4.4659e-11,0.014946,0.94929,0.80628,0.80628,
38,45.0138,0,8603915972.3773,7.6804e-10,4.4659e-11,0.014946,2.9317,2.7039,2.7039,
39,45.0997,0,28679719907.9244,7.6804e-10,4.4659e-11,0.014946,9.5398,9.0294,9.0294,
40,45.1821,0,95599066359.7481,7.6804e-10,4.4659e-11,0.014946,20,30.1143,30.1143,
41,45.2649,0,318663554532.4938,7.6804e-10,4.4659e-11,0.014946,20,100.1707,100.1707,
42,45.3445,0,1062211848441.646,7.6804e-10,4.4659e-11,0.014946,20,288.1667,288.1667,
43,45.427,0,3540706161472.154,7.6804e-10,4.4659e-11,0.014946,20,837.7028,837.7028,
44,45.5081,0,11802353871573.85,7.6804e-10,4.4659e-11,0.014946,20,2660.0347,2660.0347,
45,45.6007,0,39341179571912.82,7.6804e-10,4.4659e-11,0.014946,20,8734.1106,8734.1106,
46,45.6799,0,131137265239709.4,7.6804e-10,4.4659e-11,0.014946,20,28980.1759,28980.1759,
47,45.7658,0,437124217465698.1,7.6804e-10,4.4659e-11,0.014946,20,96467.2426,96467.2426,
48,45.8473,0,1457080724885660,7.6804e-10,4.4659e-11,0.014946,20,321424.2419,321424.2419,
49,45.9328,0,4856935749618868,7.6804e-10,4.4659e-11,0.014946,20,1071280.9872,1071280.9872,
50,46.0109,0,1.618978583206289e+16,7.6804e-10,4.4659e-11,0.014946,20,3570803.4769,3570803.4769,
51,46.0922,0,5.396595277354298e+16,7.6804e-10,4.4659e-11,0.014946,20,11902545.1112,11902545.1112,
52,46.1871,0,1.798865092451433e+17,7.6804e-10,4.4659e-11,0.014946,20,39675017.2261,39675017.2261,
53,46.2732,0,5.996216974838111e+17,7.6804e-10,4.4659e-11,0.014946,20,132249924.2757,132249924.2757,
54,46.3543,0,1.998738991612704e+18,7.6804e-10,4.4659e-11,0.014946,20,440832947.7746,440832947.7746,
55,46.4406,0,6.662463305375679e+18,7.6804e-10,4.4659e-11,0.014946,20,1469443026.1042,1469443026.1042,
56,46.5219,0,2.220821101791893e+19,7.6804e-10,4.4659e-11,0.014946,20,4898143287.2028,4898143287.2028,
57,46.6054,0,7.402737005972978e+19,7.6804e-10,4.4659e-11,0.014946,20,16327144157.5314,16327144157.5314,
58,46.6859,0,2.467579001990993e+20,7.6804e-10,4.4659e-11,0.014946,20,54423813725.2936,54423813725.2936,
59,46.7637,0,8.225263339969975e+20,7.6804e-10,4.4659e-11,0.014946,20,181412712284.501,181412712284.501,
60,46.8497,0,2.741754446656658e+21,7.6804e-10,4.4659e-11,0.014946,20,604709040815.1921,604709040815.1921,
61,46.9303,0,9.139181488855528e+21,7.6804e-10,4.4659e-11,0.014946,20,2015696802584.163,2015696802584.163,
62,47.0135,0,3.046393829618509e+22,7.6804e-10,4.4659e-11,0.014946,20,6718989341814.064,6718989341814.064,
63,47.0902,0,1.015464609872836e+23,7.6804e-10,4.4659e-11,0.014946,20,22396631139247.07,22396631139247.07,
64,47.1672,0,3.384882032909455e+23,7.6804e-10,4.4659e-11,0.014946,20,74655437130690.42,74655437130690.42,
65,47.2443,0,1.128294010969818e+24,7.6804e-10,4.4659e-11,0.014946,20,248851457102168.3,248851457102168.3,
66,47.3287,0,3.760980036566062e+24,7.6804e-10,4.4659e-11,0.014946,20,829504857007094.5,829504857007094.5,
67,47.4084,0,1.253660012188687e+25,7.6804e-10,4.4659e-11,0.014946,20,2765016190023515,2765016190023515,
68,47.495,0,4.178866707295624e+25,7.6804e-10,4.4659e-11,0.014946,20,9216720633411584,9216720633411584,
69,47.5731,0,1.392955569098541e+26,7.6804e-10,4.4659e-11,0.014946,20,3.072240211137181e+16,3.072240211137181e+16,
70,47.6587,0,4.643185230328472e+26,7.6804e-10,4.4659e-11,0.014946,20,1.024080070379059e+17,1.024080070379059e+17,
71,47.7402,0,1.547728410109491e+27,7.6804e-10,4.4659e-11,0.014946,20,3.413600234596863e+17,3.413600234596863e+17,
72,47.8252,0,5.15909470036497e+27,7.6804e-10,4.4659e-11,0.014946,20,1.137866744865621e+18,1.137866744865621e+18,
73,47.9077,0,1.71969823345499e+28,7.6804e-10,4.4659e-11,0.014946,20,3.792889149552071e+18,3.792889149552071e+18,
74,47.9952,0,5.732327444849967e+28,7.6804e-10,4.4659e-11,0.014946,20,1.264296383184023e+19,1.264296383184023e+19,
75,48.0852,0,1.910775814949989e+29,7.6804e-10,4.4659e-11,0.014946,20,4.214321277280079e+19,4.214321277280079e+19,
76,48.172,0,6.369252716499964e+29,7.6804e-10,4.4659e-11,0.014946,20,1.40477375909336e+20,1.40477375909336e+20,
77,48.2608,0,2.123084238833321e+30,7.6804e-10,4.4659e-11,0.014946,20,4.682579196977864e+20,4.682579196977864e+20,
78,48.3551,0,7.076947462777738e+30,7.6804e-10,4.4659e-11,0.014946,20,1.560859732325955e+21,1.560859732325955e+21,
79,48.4523,0,2.35898248759258e+31,7.6804e-10,4.4659e-11,0.014946,20,5.20286577441985e+21,5.20286577441985e+21,
80,48.549,0,7.863274958641932e+31,7.6804e-10,4.4659e-11,0.014946,20,1.734288591473284e+22,1.734288591473284e+22,
81,48.641,0,2.621091652880644e+32,7.6804e-10,4.4659e-11,0.014946,20,5.780961971577613e+22,5.780961971577613e+22,
82,48.7376,0,8.736972176268813e+32,7.6804e-10,4.4659e-11,0.014946,20,1.926987323859204e+23,1.926987323859204e+23,
83,48.8363,0,2.912324058756271e+33,7.6804e-10,4.4659e-11,0.014946,20,6.423291079530679e+23,6.423291079530679e+23,
84,48.9283,0,9.707746862520905e+33,7.6804e-10,4.4659e-11,0.014946,20,2.141097026510227e+24,2.141097026510227e+24,
85,49.0098,0,3.235915620840302e+34,7.6804e-10,4.4659e-11,0.014946,20,7.136990088367424e+24,7.136990088367424e+24,
86,49.1042,0,1.078638540280101e+35,7.6804e-10,4.4659e-11,0.014946,20,2.378996696122474e+25,2.378996696122474e+25,
87,49.1856,0,3.595461800933669e+35,7.6804e-10,4.4659e-11,0.014946,20,7.929988987074916e+25,7.929988987074916e+25,
88,49.2732,0,1.19848726697789e+36,7.6804e-10,4.4659e-11,0.014946,20,2.643329662358305e+26,2.643329662358305e+26,
89,49.3563,0,3.994957556592966e+36,7.6804e-10,4.4659e-11,0.014946,20,8.811098874527686e+26,8.811098874527686e+26,
90,49.4407,0,1.331652518864322e+37,7.6804e-10,4.4659e-11,0.014946,20,2.937032958175895e+27,2.937032958175895e+27,
91,49.523,0,4.43884172954774e+37,7.6804e-10,4.4659e-11,0.014946,20,9.790109860586317e+27,9.790109860586317e+27,
92,49.6081,0,1.479613909849247e+38,7.6804e-10,4.4659e-11,0.014946,20,3.263369953528772e+28,3.263369953528772e+28,
93,49.6854,0,4.932046366164157e+38,7.6804e-10,4.4659e-11,0.014946,20,1.087789984509591e+29,1.087789984509591e+29,
94,49.7634,0,1.644015455388052e+39,7.6804e-10,4.4659e-11,0.014946,20,3.62596661503197e+29,3.62596661503197e+29,
95,49.8411,0,5.480051517960174e+39,7.6804e-10,4.4659e-11,0.014946,20,1.20865553834399e+30,1.20865553834399e+30,
96,49.9259,0,1.826683839320058e+40,7.6804e-10,4.4659e-11,0.014946,20,4.028851794479967e+30,4.028851794479967e+30,
97,50.0038,0,6.08894613106686e+40,7.6804e-10,4.4659e-11,0.014946,20,1.342950598159989e+31,1.342950598159989e+31,
98,50.087,0,2.02964871035562e+41,7.6804e-10,4.4659e-11,0.014946,20,4.476501993866631e+31,4.476501993866631e+31,
99,50.1643,0,6.765495701185401e+41,7.6804e-10,4.4659e-11,0.014946,20,1.492167331288877e+32,1.492167331288877e+32,
100,50.244,0,2.255165233728467e+42,7.6804e-10,4.4659e-11,0.014946,20,4.973891104296256e+32,4.973891104296256e+32,
101,50.3243,0,7.517217445761558e+42,7.6804e-10,4.4659e-11,0.014946,20,1.657963701432085e+33,1.657963701432085e+33,
102,50.4031,0,2.505739148587186e+43,7.6804e-10,4.4659e-11,0.014946,20,5.526545671440285e+33,5.526545671440285e+33,
103,50.49,0,8.352463828623954e+43,7.6804e-10,4.4659e-11,0.014946,20,1.842181890480095e+34,1.842181890480095e+34,
104,50.5743,0,2.784154609541318e+44,7.6804e-10,4.4659e-11,0.014946,20,6.140606301600317e+34,6.140606301600317e+34,
105,50.6596,0,9.280515365137727e+44,7.6804e-10,4.4659e-11,0.014946,20,2.046868767200106e+35,2.046868767200106e+35,
106,50.7431,0,3.093505121712576e+45,7.6804e-10,4.4659e-11,0.014946,20,6.822895890667019e+35,6.822895890667019e+35,
107,50.8221,0,1.031168373904192e+46,7.6804e-10,4.4659e-11,0.014946,20,2.27429863022234e+36,2.27429863022234e+36,
108,50.9059,0,3.437227913013974e+46,7.6804e-10,4.4659e-11,0.014946,20,7.580995434074469e+36,7.580995434074469e+36,
109,50.991,0,1.145742637671325e+47,7.6804e-10,4.4659e-11,0.014946,20,2.526998478024823e+37,2.526998478024823e+37,
110,51.0697,0,3.819142125571082e+47,7.6804e-10,4.4659e-11,0.014946,20,8.423328260082743e+37,8.423328260082743e+37,
111,51.1554,0,1.273047375190361e+48,7.6804e-10,4.4659e-11,0.014946,20,2.807776086694248e+38,2.807776086694248e+38,
112,51.2386,0,4.243491250634536e+48,7.6804e-10,4.4659e-11,0.014946,20,9.359253622314158e+38,9.359253622314158e+38,
113,51.3264,0,1.414497083544845e+49,7.6804e-10,4.4659e-11,0.014946,20,3.119751207438053e+39,3.119751207438053e+39,
114,51.4124,0,4.714990278482818e+49,7.6804e-10,4.4659e-11,0.014946,20,1.039917069146018e+40,1.039917069146018e+40,
115,51.5045,0,1.57166342616094e+50,7.6804e-10,4.4659e-11,0.014946,20,3.466390230486726e+40,3.466390230486726e+40,
116,51.5906,0,5.238878087203132e+50,7.6804e-10,4.4659e-11,0.014946,20,1.155463410162242e+41,1.155463410162242e+41,
