"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,2.5418e-09,2.1952e-10,1.3012,0.47316,1.6671,
1,1.8194,4.1753,0.018782,0.0023123,0.020246,0.26228,0.082841,
2,2.3548,4.1753,0.013791,0.0012369,0.0097668,0.1997,0.043179,
3,2.9614,0.39211,0.012395,0.0008187,0.0046062,0.26087,0.0253,
4,4.611,0.34396,0.0061955,0.0004658,0.0029296,0.19345,0.017324,
5,6.2554,2.1715,0.0018982,0.0001981,0.0014371,0.08788,0.0051005,
6,8.0054,1.0771,0.00081501,7.4552e-05,0.00073128,0.055469,0.0018221,
7,9.2754,0.56752,0.00052517,4.2303e-05,0.00059446,0.052468,0.00087808,
8,10.6592,0.058752,0.0003465,2.6077e-05,0.00055123,0.050816,0.00052439,
9,12.3765,0.11721,0.00023133,1.6752e-05,0.00052779,0.049798,0.00033406,
10,14.0779,0.077813,0.0001559,1.1004e-05,0.00051618,0.04926,0.00026426,
11,15.7236,0.039015,0.00010545,7.31e-06,0.00051104,0.048905,0.00015227,
12,17.3791,0.021453,7.1644e-05,4.9065e-06,0.00050909,0.048772,0.000145,
13,19.0538,0.013017,4.8671e-05,3.3227e-06,0.00050846,0.048633,0.00013305,
14,20.7602,0.0080727,3.331e-05,2.2636e-06,0.00050817,0.048854,0.00019345,
15,22.4621,0.0052696,2.2513e-05,1.5363e-06,0.00050801,0.048466,7.0903e-05,
16,24.1396,0.0034791,1.5435e-05,1.048e-06,0.00050788,0.048771,0.00012164,
17,25.8372,0.0023933,1.0483e-05,7.1133e-07,0.00050781,0.04862,3.3891e-05,
18,27.4881,0.0016961,7.1921e-06,4.8704e-07,0.00050775,0.04896,0.00010425,
19,29.1405,0.0010771,4.8653e-06,3.3124e-07,0.00050772,0.048615,0.00011382,
20,30.8076,0.00078464,3.3065e-06,2.2466e-07,0.00050769,0.048495,0.0002495,
21,32.5167,0.00052595,2.2537e-06,1.5315e-07,0.00050768,0.048517,1.8099e-05,
22,34.246,0.00037717,1.5381e-06,1.0447e-07,0.00050767,0.048599,1.0326e-05,
23,34.4611,0.00025745,1.0486e-06,7.1141e-08,0.00050766,0.048634,2.4837e-05,
24,34.6889,0.00013783,7.1527e-07,4.8487e-08,0.00050765,0.048693,3.9313e-05,
25,34.918,9.5116e-05,4.876e-07,3.3033e-08,0.00050765,0.048721,4.6714e-05,
26,35.1634,6.5205e-05,3.3242e-07,2.2513e-08,0.00050765,0.048754,5.2498e-05,
27,35.7424,4.4598e-05,2.2587e-07,1.5332e-08,0.00050765,0.048624,1.7186e-05,
28,35.8449,0.00013004,1.4017e-07,1.0023e-08,0.00050765,0.044296,0.00044537,
29,36.0811,1.2367e-06,1.0489e-07,7.1167e-09,0.00050764,0.048646,2.1583e-05,
30,36.1369,3.3936e-05,8.7073e-08,4.9248e-09,0.00050765,0.059252,0.001454,
31,36.2028,2.9139e-07,6.4354e-08,3.1466e-09,0.00050765,0.064266,0.0025508,
32,36.2798,3.1473e-07,4.4335e-08,3.1133e-09,0.00050765,0.044306,0.00053441,
33,36.3127,3.9884e-07,4.4343e-08,3.1257e-09,0.00050765,0.044314,0.00040403,
34,36.3434,2.0306e-09,4.4513e-08,3.136e-09,0.00050765,0.044484,0.00043486,
35,36.375,6.2857e-09,4.4563e-08,3.1407e-09,0.00050765,0.044534,0.00043132,
36,36.4085,3.3435e-09,4.4631e-08,3.1411e-09,0.00050765,0.044601,0.00042217,
37,36.4406,3.3032e-09,4.4671e-08,3.1455e-09,0.00050765,0.044641,0.00042438,
38,36.4729,3.3061e-09,4.4735e-08,3.1457e-09,0.00050765,0.044705,0.00041751,
39,36.505,3.2795e-09,4.4763e-08,3.1494e-09,0.00050765,0.044733,0.00042087,
40,36.5374,3.2879e-09,4.4827e-08,3.1489e-09,0.00050765,0.044797,0.00041524,
41,36.5695,3.2654e-09,4.4844e-08,3.1525e-09,0.00050765,0.044814,0.00042,
42,36.6021,3.2774e-09,4.491e-08,3.1511e-09,0.00050765,0.04488,0.00041577,
43,36.6341,3.2582e-09,4.4917e-08,3.1551e-09,0.00050765,0.044887,0.00042308,
44,36.6675,3.2739e-09,4.4987e-08,3.1526e-09,0.00050765,0.044957,0.00042091,
45,36.6997,3.2586e-09,4.4985e-08,3.1574e-09,0.00050765,0.044955,0.00043304,
46,36.7318,3.2791e-09,4.506e-08,3.1543e-09,0.00050765,0.04503,0.00043415,
47,36.7639,3.2691e-09,4.505e-08,3.1595e-09,0.00050765,0.045019,0.00045478,
48,36.7968,3.2968e-09,4.5068e-08,3.1565e-09,0.00050765,0.045037,0.00038031,
49,36.832,1.8786e-09,4.5108e-08,3.1644e-09,0.00050765,0.045077,0.0004757,
50,36.8663,1.1863e-08,4.5236e-08,3.1597e-09,0.00050765,0.045206,0.00044571,
51,36.8995,3.5551e-09,4.5186e-08,3.1617e-09,0.00050765,0.045155,0.00037287,
52,36.9356,1.8283e-09,4.5378e-08,3.1663e-09,0.00050765,0.045347,0.00054077,
53,36.9686,1.9927e-08,4.5353e-08,3.1649e-09,0.00050765,0.045322,0.00040045,
54,37.001,2.1042e-09,4.5353e-08,3.1616e-09,0.00050765,0.045322,0.00037018,
55,37.1665,3.1543e-09,4.8757e-08,3.3159e-09,0.00050764,0.048718,5.2478e-05,
56,37.1994,1.5677e-05,4.875e-08,3.314e-09,0.00050764,0.048712,4.0427e-05,
57,37.229,2.1933e-10,4.8679e-08,3.3064e-09,0.00050764,0.048641,0.00016197,
58,37.2624,1.2516e-09,4.8704e-08,3.3052e-09,0.00050764,0.048665,1.5686e-05,
59,37.2924,1.7321e-10,4.8691e-08,3.3038e-09,0.00050764,0.048653,2.0565e-05,
60,37.3251,4.8188e-10,4.8695e-08,3.3036e-09,0.00050764,0.048656,1.3417e-05,
