"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,1.3012,6.2181,0.00013935,NaN,NaN,NaN,NaN,1,6.4997,2.5418e-09,2.1952e-10,
1,0.68568,1.2679,0.25693,0.1853,0,1.0519,1,4.0632,1.2695,0.01835,0.0021688,
2,0.052367,0.3308,0.39745,0.81,0,1.4946,1,4.0632,0.33641,0.037605,0.0034917,
3,0.0086842,0.048278,0.51392,1,0,0.60908,1,4.0632,0.048705,0.0031396,0.00036747,
4,0.0035909,0.028913,0.64805,0.59049,0,0.32183,1,4.0632,0.029677,0.0046221,0.00036993,
5,0.0025495,0.026717,0.82416,0.25419,0,0.13786,1,4.0632,0.02771,0.0060377,0.00037346,
6,0.0014801,0.0143,0.94533,0.53144,0,0.17624,1,4.0632,0.016395,0.0072428,0.00034804,
7,0.00093346,0.0044887,1.0568,1,0,0.21224,1,4.0632,0.0051513,0.0024132,7.8976e-05,
8,0.00085743,0.0036678,1.17,0.9,0,0.1632,1,4.0632,0.0039008,0.0007897,7.1706e-05,
9,0.00084177,0.0028902,1.2919,0.16677,0,0.12259,1,4.0632,0.0032482,0.0011489,6.7564e-05,
10,0.00083958,0.0037143,1.4243,0.022528,0,0.019653,1,4.0632,0.0039945,0.0011399,6.7462e-05,
11,0.00083756,0.0038081,1.5602,0.020276,0,0.017715,1,4.0632,0.0040779,0.001132,6.7381e-05,
12,0.00083552,0.0038825,1.6907,0.020276,0,0.017245,1,4.0632,0.004144,0.0011245,6.7302e-05,
13,0.00083347,0.0039229,1.8196,0.020276,0,0.016734,1,4.0632,0.0041785,0.0011169,6.7207e-05,
14,0.00083117,0.0039595,1.9514,0.022528,0,0.017977,1,4.0632,0.00421,0.0011101,6.7212e-05,
15,0.00082885,0.0039998,2.0838,0.022528,0,0.01727,1,4.0632,0.004245,0.0011026,6.7143e-05,
16,0.00082626,0.0040289,2.2187,0.025032,0,0.018427,1,4.0632,0.0042697,0.0010954,6.7137e-05,
17,0.00082366,0.0040656,2.3481,0.025032,0,0.017591,1,4.0632,0.0043013,0.0010868,6.699e-05,
18,0.00082076,0.0040885,2.4903,0.027813,0,0.0187,1,4.0632,0.0043199,0.0010778,6.6839e-05,
19,0.00081715,0.0040965,2.6216,0.034337,0,0.021992,1,4.0632,0.0043249,0.0010693,6.6818e-05,
20,0.00081266,0.0040988,2.7483,0.042391,0,0.025563,1,4.0632,0.0043245,0.0010598,6.6784e-05,
21,0.00077835,0.0040766,2.861,0.28243,0,0.15768,1,4.0632,0.0042868,0.0011097,6.551e-05,
22,0.00075903,0.0037612,2.9731,0.25419,0,0.10096,1,4.0632,0.0039202,0.00079783,5.9235e-05,
23,0.00075121,0.0038108,3.0879,0.22877,0,0.20875,1,4.0632,0.0039467,0.00068608,5.4193e-05,
24,0.00073304,0.0031497,3.2026,0.22877,0,0.11402,1,4.0632,0.0032877,0.00055043,4.8447e-05,
25,0.00070576,0.0027535,3.3197,0.34868,0,0.12508,1,4.0632,0.0028916,0.00071544,4.4899e-05,
26,0.00070334,0.002921,3.4457,0.12158,0,0.11867,1,4.0632,0.0030379,0.00059884,4.4575e-05,
27,0.00068963,0.0025529,3.5772,0.25419,0,0.081281,1,4.0632,0.0026759,0.00057548,4.2847e-05,
28,0.00068608,0.0026711,3.6957,0.15009,0,0.14217,1,4.0632,0.0027972,0.00055269,4.2458e-05,
29,0.00067143,0.0023424,3.819,0.25419,0,0.095045,1,4.0632,0.0024698,0.00046971,4.1253e-05,
30,0.00065286,0.0020538,3.9375,0.43047,0,0.082146,1,4.0632,0.0021925,0.00055929,4.0218e-05,
31,0.00065156,0.0023954,4.0579,0.10942,0,0.11175,1,4.0632,0.0025057,0.00047526,3.9554e-05,
32,0.000636,0.0019484,4.1669,0.34868,0,0.096434,1,4.0632,0.0020881,0.00057029,3.9187e-05,
33,0.00063481,0.0022485,4.2818,0.12158,0,0.095297,1,4.0632,0.0023574,0.00048202,3.8242e-05,
34,0.00062226,0.0018312,4.3912,0.31381,0,0.081926,1,4.0632,0.0019549,0.00047642,3.6364e-05,
35,0.00061973,0.0019241,4.506,0.20589,0,0.13824,1,4.0632,0.0020338,0.00044101,3.4789e-05,
36,0.00060725,0.0017384,4.6191,0.28243,0,0.089043,1,4.0632,0.0018564,0.00036168,3.4034e-05,
37,0.0005858,0.0015801,4.726,0.6561,0,0.076108,1,4.0632,0.0016941,0.00041382,3.2191e-05,
38,0.00058535,0.0017678,4.8393,0.15009,0,0.087276,1,4.0632,0.0018681,0.00031634,3.1803e-05,
39,0.00056711,0.0013945,4.9542,0.59049,0,0.077136,1,4.0632,0.001508,0.00034537,2.9952e-05,
40,0.00056652,0.0013603,5.0753,0.31381,0,0.13621,1,4.0632,0.0014581,0.00030349,2.8733e-05,
41,0.00055144,0.0012467,5.1912,0.43047,0,0.11639,1,4.0632,0.001363,0.00043136,2.782e-05,
42,0.00052689,0.0016999,5.2964,1,0,0.058422,1,4.0632,0.0017453,0.00025629,2.0497e-05,
43,0.00052721,0.0010998,5.4058,0.43047,0,0.15718,1,4.0632,0.001134,0.00017419,1.5001e-05,
44,0.00051631,0.00086593,5.5173,0.38742,0,0.10258,1,4.0632,0.00089883,0.00015047,1.3388e-05,
45,0.00050535,0.00072098,5.6212,1,0,0.052714,1,4.0632,0.00074012,9.6214e-05,8.9935e-06,
46,0.00050765,2.7902e-05,5.7246,1,0,0.005582,1,4.0632,2.7933e-05,8.2503e-07,6.3517e-08,
47,0.00050764,2.7991e-06,5.8273,1,0,0.0010352,1,4.0632,2.7992e-06,2.2217e-08,1.6567e-09,
48,0.00050764,3.6696e-07,5.9304,1,0,0.0010129,1,4.0632,3.6701e-07,3.6066e-09,3.0686e-10,
49,0.00050764,4.9924e-08,6.0348,1,0,0.00096896,1,4.0632,4.9939e-08,4.1325e-10,3.527e-11,
50,0.00050764,1.1352e-08,6.1388,1,0,0.00092739,1,4.0632,1.1392e-08,7.6208e-12,8.2572e-13,
51,0.00050764,8.9318e-09,6.2405,1,0,0.00088909,1,4.0632,8.9806e-09,5.8523e-11,5.2733e-12,
52,0.00050764,8.5335e-09,6.3419,1,0,0.00085368,1,4.0632,8.5815e-09,6.3026e-11,5.6532e-12,
53,0.00050764,8.2041e-09,6.4458,1,0,0.00082085,1,4.0632,8.251e-09,6.1568e-11,5.5192e-12,
54,0.00050764,7.8989e-09,6.5512,1,0,0.00079033,1,4.0632,7.9448e-09,5.9415e-11,5.3258e-12,
55,0.00050764,7.6146e-09,6.6551,1,0,0.0007619,1,4.0632,7.6594e-09,5.7245e-11,5.1311e-12,
56,0.00050764,7.3491e-09,6.7584,1,0,0.00073534,1,4.0632,7.393e-09,5.5149e-11,4.9429e-12,
57,0.00050764,7.65e-09,6.8607,1,0,0.00076545,1,4.0632,7.697e-09,6.3148e-11,5.6654e-12,
58,0.00050764,7.3609e-09,6.9659,1,0,0.00073654,1,4.0632,7.4068e-09,6.0608e-11,5.4319e-12,
59,0.00050764,7.0918e-09,7.0723,1,0,0.00070962,1,4.0632,7.1366e-09,5.7848e-11,5.1841e-12,
60,0.00050764,6.8404e-09,7.1768,1,0,0.00068447,1,4.0632,6.8841e-09,5.5268e-11,4.9528e-12,
61,0.00050764,6.6051e-09,7.2783,1,0,0.00066094,1,4.0632,6.6478e-09,5.2846e-11,4.7356e-12,
62,0.00050764,6.3844e-09,7.3801,1,0,0.00063887,1,4.0632,6.4262e-09,5.0568e-11,4.5313e-12,
63,0.00050764,6.1771e-09,7.485,1,0,0.00061813,1,4.0632,6.218e-09,4.8424e-11,4.3391e-12,
64,0.00050764,5.9819e-09,7.6045,1,0,0.00059861,1,4.0632,6.022e-09,4.6407e-11,4.1582e-12,
65,0.00050764,5.798e-09,7.712,1,0,0.00058021,1,4.0632,5.8373e-09,4.4505e-11,3.9878e-12,
66,0.00050764,5.6243e-09,7.8164,1,0,0.00056284,1,4.0632,5.6628e-09,4.2714e-11,3.8271e-12,
67,0.00050764,5.4601e-09,7.9203,1,0,0.00054642,1,4.0632,5.4978e-09,4.1024e-11,3.6757e-12,
68,0.00050764,5.3046e-09,8.0309,1,0,0.00053086,1,4.0632,5.3416e-09,3.943e-11,3.5327e-12,
69,0.00050764,5.1572e-09,8.1401,1,0,0.00051611,1,4.0632,5.1935e-09,3.7922e-11,3.3975e-12,
70,0.00050764,5.0167e-09,8.2492,1,0,0.00050207,1,4.0632,5.0524e-09,3.649e-11,3.2691e-12,
71,0.00050764,4.8822e-09,8.3539,1,0,0.00048861,1,4.0632,4.9172e-09,3.5117e-11,3.1461e-12,
72,0.00050764,4.7543e-09,8.4594,1,0,0.00047582,1,4.0632,4.7887e-09,3.382e-11,3.0298e-12,
73,0.00050764,4.6325e-09,8.565,1,0,0.00046363,1,4.0632,4.6663e-09,3.2592e-11,2.9197e-12,
74,0.00050764,4.5164e-09,8.6681,1,0,0.00045201,1,4.0632,4.5496e-09,3.1428e-11,2.8154e-12,
75,0.00050764,4.4055e-09,8.7711,1,0,0.00044093,1,4.0632,4.4382e-09,3.0324e-11,2.7164e-12,
76,0.00050764,4.2997e-09,8.876,1,0,0.00043034,1,4.0632,4.3318e-09,2.9277e-11,2.6225e-12,
77,0.00050764,4.1985e-09,8.9816,1,0,0.00042022,1,4.0632,4.2301e-09,2.8284e-11,2.5335e-12,
78,0.00050764,4.1017e-09,9.0858,1,0,0.00041053,1,4.0632,4.1328e-09,2.7337e-11,2.4487e-12,
79,0.00050764,4.0089e-09,9.1882,1,0,0.00040125,1,4.0632,4.0395e-09,2.6438e-11,2.3681e-12,
80,0.00050764,3.92e-09,9.2908,1,0,0.00039236,1,4.0632,3.9502e-09,2.5582e-11,2.2913e-12,
81,0.00050764,3.8347e-09,9.3929,1,0,0.00038382,1,4.0632,3.8644e-09,2.4768e-11,2.2184e-12,
82,0.00050764,3.7528e-09,9.4951,1,0,0.00037563,1,4.0632,3.7821e-09,2.399e-11,2.1487e-12,
83,0.00050764,3.6741e-09,9.598,1,0,0.00036776,1,4.0632,3.7029e-09,2.325e-11,2.0823e-12,
