"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,2.575e-07,6.4586e-09,1.8913,2.575e-06,1.6649,
1,1.172,2.7793,0.00040499,2.3669e-05,0.00012011,0.0040499,0.001139,
2,1.5825,2.7793,0.00032629,1.4203e-05,0.00011038,0.0047892,0.00058981,
3,2.6283,0.096727,3.2059e-06,3.2449e-07,2.1708e-08,6.9069e-05,0.00013086,
4,2.7581,0.52519,1.7092e-06,1.2488e-07,4.2502e-09,5.405e-05,3.0834e-05,
5,3.0521,0.00056087,3.4118e-07,2.9468e-08,9.1322e-10,1.5836e-05,1.4857e-05,
6,3.2981,0.00063151,1.8964e-07,8.7978e-09,3.3072e-10,1.292e-05,5.1373e-06,
7,3.9228,0.0001553,5.7879e-08,3.7284e-09,1.238e-11,5.7879e-06,2.3684e-06,
8,4.2815,0.00028748,9.0874e-09,6.5889e-10,3.0784e-12,1.3338e-06,8.1441e-07,
9,4.3147,3.404e-05,7.0857e-09,5.3302e-10,3.0761e-12,1.5266e-06,5.9956e-07,
10,6.033,1.9369e-08,7.9807e-10,6.9725e-11,2.3866e-14,2.5237e-07,1.8341e-07,
11,6.0594,2.474e-05,6.6674e-10,5.1655e-11,2.3867e-14,3.0947e-07,1.3249e-07,
12,6.0884,1.8428e-09,4.877e-10,3.2496e-11,2.3867e-14,3.3227e-07,2.0417e-07,
13,6.1244,2.9939e-09,4.5996e-10,2.5879e-11,2.3862e-14,4.5996e-07,1.3538e-07,
14,6.1557,5.439e-10,2.3467e-10,1.9754e-11,2.385e-14,3.4445e-07,4.5733e-07,
15,6.1869,5.9422e-09,1.3412e-10,1.0329e-11,2.384e-14,2.8896e-07,1.6974e-07,
16,6.2172,4.6844e-10,1.0777e-10,6.6117e-12,2.3786e-14,3.4081e-07,3.8151e-07,
17,6.2501,1.756e-09,6.9172e-11,4.3502e-12,2.3785e-14,3.2107e-07,1.2961e-07,
18,6.2812,1.8384e-10,3.4125e-11,2.6557e-12,2.3785e-14,2.3249e-07,2.5059e-07,
19,6.3149,3.5686e-10,1.7645e-11,1.6928e-12,2.3785e-14,1.7645e-07,9.6988e-08,
20,6.3479,6.1733e-11,1.1159e-11,9.5852e-13,2.3785e-14,1.6379e-07,1.403e-07,
21,6.3825,1.3131e-10,8.6514e-12,6.7349e-13,2.3785e-14,1.8639e-07,9.0865e-08,
22,6.4165,2.4155e-11,5.0909e-12,4.866e-13,2.3785e-14,1.6099e-07,1.9223e-07,
23,6.4534,3.3291e-11,4.5439e-12,3.5896e-13,2.3785e-14,2.1091e-07,8.7453e-08,
24,6.4865,8.2518e-12,2.0592e-12,2.5156e-13,2.3784e-14,1.4029e-07,2.8805e-07,
25,6.5246,6.0238e-11,7.2903e-13,8.2679e-14,2.3784e-14,7.2903e-08,8.4156e-08,
26,6.5594,6.6598e-12,9.3131e-13,5.2545e-14,2.3784e-14,1.367e-07,1.7027e-07,
27,6.6003,6.9687e-12,4.8103e-13,2.5232e-14,2.3784e-14,1.0364e-07,6.2837e-08,
28,6.6343,1.5526e-12,9.6395e-13,5.4213e-14,2.3784e-14,3.0483e-07,4.0834e-07,
29,6.6755,8.6623e-12,4.1017e-13,2.2783e-14,2.3784e-14,1.9038e-07,7.4208e-08,
30,6.7149,1.6865e-12,2.2071e-13,1.8521e-14,2.3784e-14,1.5037e-07,1.9598e-07,
31,6.7569,1.6855e-12,1.8535e-13,1.2325e-14,2.3784e-14,1.8535e-07,7.1685e-08,
32,6.7961,3.9605e-13,8.0602e-14,7.5138e-15,2.3784e-14,8.0602e-08,1.5661e-07,
33,6.842,2.2438e-12,7.2997e-14,3.1698e-15,2.3784e-14,7.2997e-08,5.3849e-08,
34,6.8764,2.4994e-13,1.7414e-13,1.5045e-14,2.3783e-14,1.7414e-07,2.2758e-07,
35,6.9169,3.3316e-12,1.4005e-13,9.7416e-15,2.3783e-14,1.4005e-07,6.2017e-08,
36,6.9539,3.3039e-13,9.1427e-14,8.1665e-15,2.3783e-14,9.1427e-08,1.1976e-07,
37,6.9956,1.9069e-12,8.2823e-14,4.5763e-15,2.3783e-14,8.2823e-08,5.9097e-08,
38,7.0322,2.468e-13,1.2379e-13,1.1273e-14,2.3783e-14,1.2379e-07,1.2492e-07,
39,7.0727,1.7873e-12,8.8235e-14,7.0603e-15,2.3783e-14,8.8235e-08,6.1405e-08,
40,7.1108,4.287e-13,8.7541e-14,5.4813e-15,2.3783e-14,8.7541e-08,5.2974e-08,
41,7.1473,4.7838e-13,8.149e-14,5.0965e-15,2.3783e-14,8.149e-08,5.0322e-08,
42,7.1799,8.2382e-13,3.1541e-13,1.8804e-14,2.3783e-14,3.1541e-07,3.403e-07,
43,7.2196,1.2329e-11,1.131e-13,9.2893e-15,2.3783e-14,1.131e-07,8.8031e-08,
44,7.2572,5.337e-13,1.2423e-13,9.2393e-15,2.3782e-14,1.2423e-07,1.2953e-07,
45,7.2995,1.2195e-12,7.0749e-14,6.995e-15,2.3782e-14,7.0749e-08,6.21e-08,
46,7.3351,2.6793e-13,2.8627e-13,1.3459e-14,2.3782e-14,2.8627e-07,3.669e-07,
47,7.3761,1.8495e-12,8.199e-14,5.7239e-15,2.3782e-14,8.199e-08,5.7034e-08,
48,7.4117,4.5716e-13,8.0075e-14,9.1955e-15,2.3782e-14,8.0075e-08,1.5145e-07,
