"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.6171,6.6309,0.00015009,NaN,NaN,NaN,NaN,1,7.6312,1.3254e-08,8.8676e-10,
1,0.24012,0.80293,0.37458,0.4783,0,0.72747,1,2.7958,0.8037,0.027348,0.0012072,
2,0.10457,0.21901,0.59106,0.59049,0,0.84555,1,2.7958,0.22643,0.049573,0.0016237,
3,0.057539,0.048339,0.78895,0.9,0,1.1105,1,2.7958,0.061059,0.018213,0.0015724,
4,0.056149,0.029486,0.97735,1,0,2.3792,1,2.7958,0.049781,0.031823,0.0014508,
5,0.055519,0.018904,1.211,1,0,1.4989,1,2.7958,0.021426,0.006429,0.00039883,
6,0.053316,0.011039,1.3965,0.9,0,2.2979,1,2.7958,0.012633,0.0032586,0.00030297,
7,0.052488,0.0063874,1.5868,1,0,2.3718,1,2.7958,0.0073605,0.0034989,9.3582e-05,
8,0.051928,0.0038291,1.7923,0.9,0,2.7176,1,2.7958,0.0043351,0.00093657,9.5098e-05,
9,0.051748,0.0016461,1.9773,1,0,3.286,1,2.7958,0.0017685,0.00033522,3.0679e-05,
10,0.051504,0.00079631,2.1962,1,0,3.1593,1,2.7958,0.00085725,0.00015728,1.4264e-05,
11,0.051392,0.00037908,2.3778,1,0,2.8418,1,2.7958,0.00039474,4.8974e-05,5.2757e-06,
12,0.051309,0.00021924,2.5561,1,0,2.4868,1,2.7958,0.00022478,2.3891e-05,2.3861e-06,
13,0.05125,0.00014565,2.7368,1,0,2.1701,1,2.7958,0.00014741,1.1514e-05,1.0146e-06,
14,0.051205,0.00010747,2.9324,1,0,1.9162,1,2.7958,0.00010823,8.2346e-06,5.3102e-07,
15,0.051169,8.4825e-05,3.1379,1,0,1.7169,1,2.7958,8.5279e-05,6.3594e-06,3.3556e-07,
16,0.051141,6.9906e-05,3.3471,1,0,1.5581,1,2.7958,7.0211e-05,4.9277e-06,2.3464e-07,
17,0.051117,5.9356e-05,3.547,1,0,1.4293,1,2.7958,5.9571e-05,3.8952e-06,1.7776e-07,
