"iter","time","dist","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual",
0,0,NaN,1.0994,0.10712,0,1,4.2714,
1,0.04623,4.6342,0.096991,0.00782,0,0.69623,0.50795,
2,0.055136,4.6342,0.096991,0.00782,0,0.8183,0.66511,
3,0.074265,0,0.13851,0.0044435,0,0.94817,0.56066,
4,0.094826,0.31701,0.13769,0.0036114,0,0.97463,0.44486,
5,0.10366,0.099273,0.13769,0.0036114,0,1,0.56034,
6,0.12817,0,0.15211,0.0027112,0,0.99538,0.42817,
7,0.16754,0.10101,0.13556,0.002021,0,1,0.41866,
8,0.19405,0.22207,0.13466,0.0018434,0,1,0.3011,
9,0.33853,0.019826,0.026927,0.00070034,0,1,0.29023,
10,0.3623,0.74443,0.027576,0.00063115,0,1,0.23441,
11,0.40281,0.0058758,0.028763,0.00057567,0,1,0.21574,
12,0.47004,0.019228,0.029917,0.00051882,0,1,0.176,
13,0.49599,0.031177,0.030043,0.00050935,0,1,0.1332,
14,0.52656,0.00080372,0.030236,0.00050213,0,1,0.13809,
15,0.60024,0.0012214,0.030199,0.00049587,0,1,0.10942,
16,0.66361,0.0079784,0.030405,0.00048869,0,1,0.10028,
17,1.1048,0.0051073,0.038517,0.00039787,0,0.99998,0.090119,
18,1.1382,0.42198,0.038536,0.00039704,0,0.99999,0.049687,
19,1.1702,6.415e-05,0.03855,0.00039685,0,1,0.057676,
20,1.2035,4.4592e-05,0.038557,0.00039646,0,1,0.065893,
21,1.2853,3.5816e-05,0.038579,0.00039574,0,1,0.04928,
22,1.3256,0.00046216,0.038583,0.00039552,0,1,0.052882,
23,1.3873,1.532e-05,0.038586,0.00039533,0,1,0.051394,
24,1.4284,3.132e-05,0.038587,0.00039524,0,1,0.04665,
25,1.6595,7.1725e-06,0.038644,0.00039452,0,1,0.038843,
26,1.7017,0.0026994,0.038645,0.00039451,0,1,0.042721,
27,1.8348,2.3458e-06,0.038648,0.00039446,0,1,0.042353,
28,1.9355,7.7781e-05,0.038648,0.00039444,0,1,0.040754,
29,2.0895,8.8506e-06,0.038649,0.00039442,0,1,0.039356,
30,2.2411,3.0509e-05,0.03865,0.00039441,0,1,0.039751,
31,2.405,9.9596e-06,0.03865,0.00039441,0,1,0.03918,
32,2.4151,7.1026e-06,0.03865,0.00039441,0,1,0.03918,
33,2.4249,0,0.03865,0.00039441,0,1,0.03918,
