"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,4.047e-08,3.7406e-09,0.79666,1,5.0646,5.0282,
1,0.72372,7.3413,3.3333,0.6829,0.13532,1.5068,1.1155,1.5923,0.021576,
2,1.7638,7.3413,3.3333,0.27311,0.045868,0.21972,1.0096,0.48989,0.002085,
3,2.709,7.55,3.3333,0.17899,0.019849,0.13802,1.0963,0.24039,0.0034944,
4,3.6385,1.8873,3.3333,0.10091,0.013218,0.15483,1.4327,0.1751,0.0095917,
5,4.5666,12.6444,11.1111,0.10893,0.0098168,0.18193,1.7958,0.15121,0.0032935,
6,5.6402,10.8104,37.037,0.092682,0.0066737,0.26292,2.8256,0.11463,0.00098454,
7,6.7237,1.1473,37.037,0.065948,0.0039273,0.43853,5.2681,0.074503,0.0009392,
8,7.8193,0.87306,37.037,0.051436,0.0027854,0.56802,7.1731,0.057189,0.0093541,
9,8.9061,4.7221,123.4568,0.042269,0.00222,0.66599,8.7387,0.046109,0.006205,
10,10.0143,2.1189,123.4568,0.027023,0.0013435,0.86174,12.0748,0.03032,0.0094157,
11,11.1019,0.50509,123.4568,0.019295,0.00093898,0.98448,14.4569,0.022756,0.0099935,
12,12.2085,0.6822,123.4568,0.014106,0.00066877,1.0792,16.1984,0.017639,0.0095739,
13,13.3078,0.54993,123.4568,0.010621,0.00050148,1.1463,17.5097,0.01189,0.0041182,
14,14.3995,0.183,123.4568,0.0082202,0.00039662,1.1959,18.5245,0.01881,0.016723,
15,15.4861,0.95478,123.4568,0.0063484,0.00030655,1.2357,19.3083,0.013074,0.011254,
16,16.5699,1.8151,123.4568,0.0050285,0.0002376,1.2656,19.9291,0.0097591,0.0082308,
17,17.6357,0.50394,123.4568,0.0039587,0.0001883,1.2894,20,0.008299,0.0071929,
18,18.707,0.61426,411.5226,0.0040861,0.00014238,1.2953,20,0.010453,0.0096184,
19,19.7854,1.1499,411.5226,0.0026705,0.00010528,1.3227,20,0.0079321,0.007457,
20,20.8995,0.37932,1371.7421,0.0027533,9.0575e-05,1.3242,20,0.0051822,0.0043899,
21,21.97,0.13031,1371.7421,0.0013646,5.0802e-05,1.3529,20,0.0088688,0.0087617,
22,23.0281,0.13724,4572.4737,0.0012854,4.3417e-05,1.3564,20,0.013171,0.013108,
23,24.1027,0.40464,4572.4737,0.00047981,1.6746e-05,1.3735,20,0.023992,0.023987,
24,25.1779,0.22356,15241.579,0.00048031,1.5482e-05,1.3737,20,0.0046514,0.0046265,
25,26.2575,0.136,15241.579,0.00015413,4.9883e-06,1.3809,20,0.0052651,0.0052628,
26,27.3291,0.13556,50805.2634,0.00015396,4.9308e-06,1.3809,20,0.015359,0.015358,
27,28.4085,0.094199,50805.2634,4.6863e-05,1.5864e-06,1.3833,20,0.067473,0.067473,
28,29.5011,0.036136,169350.8781,5.2029e-05,1.9817e-06,1.3832,20,0.058822,0.058822,
29,30.6176,0.094364,169350.8781,1.0917e-05,5.566e-07,1.3841,20,0.17253,0.17253,
