,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.1755e-05
1,0.22876,0.1346,0.23326,0.66388
2,1.9867,0.17872000000000002,0.43454,1.0481
3,3.5957,0.20576,0.72423,1.6387
4,5.0428,0.25428,1.0533,2.3069
5,6.4797,0.32566999999999996,1.4306,2.9009
6,8.0629,0.36333000000000004,1.8284,3.5014
7,9.6699,0.44122,2.2567,3.9945
8,11.3339,0.54883,2.6028,4.5542
9,12.9179,0.6037899999999999,2.8715,5.1846
10,14.3573,0.63095,2.9142,5.787000000000001
11,15.9677,0.66504,2.9588,16.2601
12,17.5916,0.69189,3.0011,16.8265
13,19.2422,0.72022,3.0458,17.4671
14,20.8974,0.74667,3.0903,18.0333
15,22.5172,0.77709,3.1372,18.6756
16,24.1543,0.80974,3.1923,19.2908
17,25.7021,0.8391799999999999,3.2355,20.340999999999998
18,27.2094,0.8723,3.2855,20.9474
19,28.8517,0.90175,3.3304,21.5757
20,30.4808,0.93514,3.3813,22.2253
21,32.132,0.9671299999999999,3.4297,22.8323
22,32.2116,1.002,3.4819,23.4304
23,32.2882,1.035,3.5268,24.4038
24,32.3626,1.0691,3.5809,24.9904
25,32.4419,1.1055,3.6317,25.6329
26,32.5199,1.1386,3.6879,26.1842
27,32.597,1.1761,3.7364,26.7807
28,32.6732,1.2136,3.7943,27.4527
29,32.7499,1.2481,3.8474,28.1686
30,32.8301,1.2881,3.9054,28.7571
31,32.9055,1.3256,3.9564,39.3146
32,32.9826,1.3656,4.0142,39.8838
33,33.0603,1.4048,4.0809,40.4605
34,33.1371,1.4426,4.1396,41.0513
35,33.2127,1.4894,4.1979,41.6739
36,33.2893,1.5319,4.252,42.3049
37,33.361999999999995,1.5745,4.313,52.9989
38,33.4356,1.6122,4.368,53.5746
39,33.5098,1.6531,4.4264,54.1942
40,33.5842,1.6944,4.4787,55.2192
41,33.6582,1.7309,4.5367,55.7909
42,33.7321,1.7723,4.592,66.0371
43,33.8101,1.8081,4.65,66.6783
44,33.8859,1.8513,4.7016,67.2695
45,33.9617,1.8916,4.7596,67.8924
46,34.0363,1.9286,4.8124,68.477
47,34.1106,1.9713,4.8707,69.4549
48,34.1851,2.0103,4.922,70.0237
49,34.2587,2.0503,4.9813,71.06
50,34.333,2.0898,5.0364,71.6631
51,34.4066,2.1415,5.0943,72.2647
52,34.4805,2.1801,5.1457,72.9412
53,34.5532,2.2214,5.2022,73.5229
54,34.6266,2.2561,5.2593,74.1597
55,34.7001,2.2977,5.3158,74.8066
56,34.774,2.3355,5.371,85.3123
57,34.8496,2.3774,5.4252,85.9187
58,34.9267,2.4141,5.4819,86.5191
59,35.0038,2.4555,5.5414,87.1873
60,35.0851,2.488,5.5954,87.8009
61,35.1623,2.5296,5.6541,88.3822
62,35.2418,2.57,5.7074,89.0229
63,35.3215,2.6069,5.7661,89.71700000000001
64,35.4013,2.6472,5.8182,90.3153
65,35.4788,2.6954,5.8766,90.9225
66,35.558,2.74,5.933,91.5321
67,35.6356,2.7852,5.9906,92.1273
68,35.7131,2.8234,6.0414,92.6999
69,35.7911,2.8672,6.1001,103.25299999999999
70,35.8691,2.9061,6.156000000000001,104.04299999999999
71,35.9503,2.9484,6.2143,104.6356
72,36.0249,2.9868,6.266,105.2493
73,36.0994,3.0277,6.3239,106.01100000000001
74,36.1732,3.0694,6.3797,106.9667
75,36.247,3.1018,6.4375,107.5863
76,36.3204,3.145,6.4869,108.1652
77,36.3944,3.1854,6.5452,109.0647
