,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.0108e-05
1,1.1604,0.38809,1.8574,0.20958000000000002
2,2.5505,0.46343,3.4516,0.41393
3,3.9772,0.52184,3.8488,0.61583
4,5.3834,0.67786,4.3352,0.80509
5,6.8788,1.0682,4.9322,0.99985
6,7.3358,1.0907,5.5796,1.1935
7,7.7626,1.1938,6.4696,1.3829
8,8.1605,1.2161,7.3546,1.5764
9,8.5723,1.3749,8.1721,1.7654
10,8.9742,1.3945,8.5632,1.9565
11,9.4161,1.4144,8.5967,2.1438
12,9.7172,1.4344,8.6288,2.3325
13,10.0299,1.4554,8.6641,2.5232
14,10.2386,1.4759,8.6963,2.7104
15,10.2632,1.4966,8.7345,2.9141
16,10.4584,1.5177,8.7709,3.114
17,10.4752,1.5387,8.8043,3.3081
18,10.5171,1.5651,8.8419,3.5046
19,10.5395,1.5889,8.8771,3.6906
20,10.5602,1.6167,8.9159,3.885
21,10.582,1.6415,8.9528,4.079
22,10.6014,1.6652,8.992,4.2594
23,10.6224,1.6929,9.0297,4.4452
24,10.6448,1.7175,9.0706,4.6419999999999995
25,10.6653,1.7494,9.1099,4.8281
26,10.6907,1.786,9.1533,5.0179
27,10.7173,1.8206,9.1941,5.2144
28,10.7483,1.8514,9.2369,5.4016
29,10.7759,1.8828,9.2784,5.5914
30,10.8053,1.9139,9.3236,5.7804
31,10.8352,1.9441,9.3669,5.9663
32,10.8641,1.9761,9.4101,6.1528
33,10.8971,2.0066,9.4544,6.3342
34,10.9317,2.0373,9.4984,6.5267
35,10.9657,2.0692,9.5429,6.7097
36,11.001,2.0976,9.587,6.9009
37,11.0395,2.1307,9.6282,7.0902
38,11.0972,2.1581,9.6728,7.2712
39,11.1559,2.1917,9.7132,7.4541
40,11.2142,2.2236,9.7566,7.6475
41,11.272,2.2565,9.7949,7.8375
42,11.3297,2.2880000000000003,9.8386,8.0262
43,11.388,2.318,9.8791,8.2142
44,11.4457,2.3481,9.9224,8.4006
45,11.5055,2.3795,9.9613,8.5887
46,11.5631,2.4077,10.0047,8.7717
