,RALM,REPM(LQH),REPM(LSE),RSQO
0,0.0,0.0,0.0,3.1951e-05
1,1.6535,0.7489100000000001,2.0601,0.61616
2,3.2698,0.84856,4.3896,1.0796
3,4.736000000000001,2.1031,6.7692,1.6906
4,6.2498,2.4031,9.1124,2.315
5,7.7665,3.6985,11.3313,2.9921
6,9.3966,5.2988,13.6453,3.5927
7,10.8127,6.9255,15.9466,4.2073
8,12.0849,8.5494,18.245,4.7954
9,13.0917,10.1077,20.5386,5.4976
10,14.5722,11.5487,22.8687,6.1251
11,16.0909,12.9975,25.2415,6.7565
12,17.5998,14.4611,27.6142,7.4134
13,19.2021,15.9874,29.9899,8.0408
14,20.5764,17.5434,32.3453,8.6837
15,22.0483,19.0077,34.6641,9.2909
16,23.6558,20.4817,36.9737,9.9316
17,25.2565,21.9611,39.2198,10.5456
18,26.7894,23.4207,41.4928,11.17
19,28.2637,24.8957,43.7883,11.8221
20,29.7531,26.3647,46.0234,12.433
21,31.3253,27.8332,48.5142,13.123
22,32.0246,28.0675,50.9379,13.7348
23,32.1008,28.2969,53.4323,14.4401
24,32.1746,28.5086,55.8462,15.0817
25,32.2486,28.7233,58.3422,15.7012
26,32.3248,28.9379,60.7624,16.3533
27,32.3978,29.1529,63.0137,16.9837
28,32.4729,29.3378,65.2486,17.5845
29,32.5472,29.5227,67.4932,18.2229
30,32.6229,29.7307,67.8841,18.8301
31,32.6989,29.919,68.1697,19.4597
32,32.772,29.9574,68.2217,20.0449
33,32.8464,29.9946,68.2745,20.659000000000002
34,32.9237,30.0305,68.3449,21.3083
35,32.9997,30.0678,68.4008,21.9321
36,33.0763,30.1049,68.4604,22.5348
37,33.1526,30.1434,68.513,23.1291
38,33.2299,30.1808,68.5662,23.7383
39,33.3028,30.218000000000004,68.6299,24.354
40,33.3759,30.2563,68.6885,25.0091
41,33.4511,30.2933,68.7389,25.6569
42,33.5242,30.3305,68.7934,26.2909
43,33.5971,30.3713,71.0831,26.9299
44,33.6708,30.4061,71.5797,27.5718
45,33.7439,30.4448,71.6332,28.2323
46,33.8335,30.4823,73.9161,28.8618
47,33.9069,30.5184,76.2327,29.4598
48,33.9805,30.5568,78.6054,30.1631
49,34.0608,30.5914,80.9572,30.7643
50,34.135999999999996,30.6301,83.289,31.4592
51,34.2099,30.6675,85.6503,32.0762
52,34.2872,30.7045,85.8921,32.7409
53,34.3655,30.7416,85.9532,33.3337
54,34.4422,30.7788,86.0195,34.0046
55,34.5154,30.8167,88.4873,34.6074
56,34.5891,30.8552,90.845,35.2404
57,34.6647,30.8924,93.1516,35.8186
58,34.7381,30.9296,95.4531,36.4331
59,34.8117,30.9671,97.7381,37.0999
60,34.8852,31.0059,100.0542,37.7739
61,34.959,31.0438,100.3539,38.4085
62,35.0325,31.0812,100.4091,39.0446
63,35.1058,31.119,102.8079,39.6653
64,35.181,31.1571,103.1309,40.3083
65,35.2561,31.1983,103.1874,40.9196
66,35.3344,31.2359,103.2472,41.5789
67,35.4091,31.2754,103.301,42.1789
68,35.4833,31.3119,103.3563,42.8258
69,35.5542,31.3503,105.7553,43.4491
70,35.629,31.3865,108.1678,44.0702
71,35.7,31.426,108.2242,44.663999999999994
72,35.7778,31.4678,108.2802,45.3239
73,35.8485,31.5031,110.6895,45.9396
74,35.9247,31.543000000000003,110.8198,46.6031
75,35.9956,31.5814,110.8827,47.2124
76,36.0681,31.6177,110.9571,47.8226
77,36.1392,31.6562,111.0236,48.4376
78,36.2129,31.691999999999997,111.0979,49.0637
79,36.2837,31.7304,113.34200000000001,49.6524
80,36.3582,31.768,115.5734,50.294
81,36.4296,31.8055,117.8331,50.8924
82,36.5023,31.8439,117.8882,51.5008
83,36.5738,31.8774,117.9474,52.1002
