"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,-10.2146,0.015424,1.4599,64.2813,64.2978,
1,-9.4248,0.017739,0.96734,28.3076,28.3241,
2,-5.2641,0.022068,0.78342,14.6385,14.6595,
3,-3.3043,0.025687,0.80636,8.2884,8.3275,
4,-2.3637,0.029941,0.89917,5.5537,5.626,
5,-1.205,0.033231,0.90287,2.7608,2.9047,
6,-1.0452,0.037655,0.71006,2.2092,2.3206,
7,-0.70339,0.041177,0.45656,1.3478,1.423,
8,-0.5119,0.047181,0.25487,0.72886,0.77214,
9,-0.32515,0.051009,0.4768,0.098398,0.48685,
10,-0.29168,0.054386,0.8529,0.032422,0.85352,
11,-0.29371,0.057664,0.25048,0.0065097,0.25057,
12,-0.29143,0.061087,0.18401,0.00083911,0.18401,
13,-0.29181,0.064424,0.086906,0.0002418,0.086906,
14,-0.32049,0.067833,0.026581,0.0014103,0.026618,
15,-0.36372,0.071233,0.02091,0.0036553,0.021227,
16,-0.43916,0.075164,0.036686,0.011056,0.038316,
17,-0.65974,0.078534,0.042071,0.1163,0.12367,
18,-0.62593,0.082253,0.042895,0.016752,0.04605,
19,-0.65938,0.086456,0.029654,0.023646,0.037928,
20,-0.65493,0.090338,0.022389,0.0076544,0.023661,
21,-0.65186,0.094062,0.017569,0.0013882,0.017623,
22,-0.65186,0.097751,0.014469,0.00090964,0.014497,
23,-0.65192,0.10142,0.0099602,0.0006676,0.0099825,
24,-0.65193,0.10516,0.0057086,0.00026559,0.0057148,
25,-0.65201,0.109,0.0029261,0.00011547,0.0029283,
26,-0.65202,0.11269,0.0018877,5.2389e-05,0.0018884,
27,-0.65201,0.11636,0.0020042,3.5519e-05,0.0020045,
28,-0.65198,0.11997,0.0019118,8.3529e-06,0.0019119,
29,-0.65196,0.12393,0.0015628,2.3989e-06,0.0015628,
30,-0.65196,0.12758,0.0012423,1.4437e-06,0.0012423,
31,-0.65197,0.13115,0.0010223,6.3356e-07,0.0010223,
32,-0.65197,0.13466,0.00068738,6.735e-07,0.00068738,
33,-0.65197,0.13857,0.00042089,3.3502e-07,0.00042089,
34,-0.65197,0.1424,0.0002,2.6906e-07,0.0002,
35,-0.6601,0.14778,0.0024015,0.0029033,0.0037678,
36,-0.65902,0.1534,0.0017172,0.00020051,0.0017289,
37,-0.65895,0.15849,0.00098407,1.7458e-05,0.00098422,
38,-0.65894,0.16344,0.00045485,4.3676e-06,0.00045487,
39,-0.65894,0.1688,0.00033668,3.1377e-06,0.00033669,
40,-0.65894,0.17361,0.00011288,8.3242e-07,0.00011288,
41,-0.65894,0.17861,6.2263e-05,2.2894e-07,6.2263e-05,
42,-0.65894,0.18446,4e-05,3.2802e-08,4e-05,
43,-0.66047,0.18969,0.00068865,0.00033761,0.00076696,
44,-0.66032,0.19518,0.00038834,1.1046e-05,0.0003885,
45,-0.66031,0.20063,0.00019795,5.0721e-07,0.00019795,
46,-0.66031,0.20673,7.9063e-05,1.5371e-07,7.9063e-05,
47,-0.66031,0.21211,3.1796e-05,8.2128e-08,3.1797e-05,
48,-0.66031,0.21732,1.3539e-05,1.3742e-08,1.3539e-05,
49,-0.66031,0.22253,8e-06,1.7454e-09,8e-06,
50,-0.6606,0.22764,0.00023162,2.9197e-05,0.00023346,
51,-0.66058,0.2331,5.5575e-05,7.4461e-07,5.558e-05,
52,-0.66058,0.23881,3.4754e-05,3.8226e-08,3.4754e-05,
53,-0.66058,0.24423,1.5498e-05,7.0105e-09,1.5498e-05,
54,-0.66058,0.24984,1.0876e-05,1.824e-09,1.0876e-05,
55,-0.66058,0.25546,5.5683e-06,3.9656e-10,5.5683e-06,
56,-0.66058,0.26102,1.7032e-06,1.9962e-10,1.7032e-06,
57,-0.66058,0.26661,1.6e-06,2.8669e-11,1.6e-06,
58,-0.66064,0.27201,3.5065e-05,2.2249e-06,3.5135e-05,
