"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,-11.9184,0.080754,1.8665,73.0308,73.0547,
1,-15.0899,0.083645,1.2546,34.7969,34.8195,
2,-9.1196,0.088389,0.9955,18.9613,18.9875,
3,-3.2585,0.092772,0.73751,8.8563,8.887,
4,-3.0454,0.097962,0.59715,6.7021,6.7287,
5,-1.3538,0.10215,0.53441,3.0245,3.0714,
6,-1.1062,0.11093,0.53575,2.3213,2.3824,
7,-0.54642,0.11712,0.5478,0.78124,0.95416,
8,-0.44767,0.12248,0.26563,0.42599,0.50202,
9,-0.31658,0.12676,0.98147,0.067339,0.98378,
10,-0.31869,0.13106,0.51477,0.039133,0.51626,
11,-0.31159,0.13537,0.2215,0.0061224,0.22159,
12,-0.30638,0.13954,0.087857,0.00022229,0.087857,
13,-0.33518,0.14376,0.030616,0.0014175,0.030649,
14,-0.3789,0.14811,0.022862,0.0037878,0.023173,
15,-0.37688,0.15209,0.021104,0.00034373,0.021106,
16,-0.37546,0.15614,0.02,6.5798e-05,0.02,
17,-0.43665,0.16042,0.037064,0.0076832,0.037852,
18,-0.52826,0.16482,0.013177,0.023979,0.027361,
19,-0.51912,0.16941,0.0098509,0.00070944,0.0098765,
20,-0.51996,0.17368,0.0047289,0.00012068,0.0047304,
21,-0.51974,0.17793,0.004,2.7608e-05,0.0040001,
22,-0.58934,0.18234,0.019537,0.020956,0.02865,
23,-0.61154,0.18636,0.010765,0.011891,0.01604,
24,-0.60716,0.19063,0.0075183,0.0006996,0.0075508,
25,-0.6081,0.1949,0.0051756,0.00060663,0.005211,
26,-0.6077,0.19892,0.0029881,0.00014495,0.0029917,
27,-0.6076,0.20285,0.0018606,2.7139e-05,0.0018608,
28,-0.60771,0.20706,0.0013145,1.9959e-05,0.0013147,
29,-0.60774,0.21125,0.0008,3.1849e-06,0.00080001,
30,-0.63659,0.21513,0.0094404,0.012813,0.015915,
31,-0.63304,0.2192,0.0073539,0.0019068,0.0075971,
32,-0.6328,0.2235,0.0074541,0.00030367,0.0074603,
33,-0.63271,0.22773,0.0054077,6.0682e-05,0.005408,
34,-0.63265,0.23209,0.0017706,1.9291e-05,0.0017707,
35,-0.63264,0.23637,0.00051628,1.7423e-05,0.00051657,
36,-0.63264,0.24061,0.00082912,7.368e-06,0.00082915,
37,-0.63265,0.24483,0.00058956,7.0204e-06,0.0005896,
38,-0.63265,0.24944,0.00020815,1.3911e-06,0.00020816,
39,-0.63265,0.25372,0.00016,6.3355e-07,0.00016,
40,-0.63901,0.25801,0.0075618,0.0026389,0.008009,
41,-0.63793,0.26184,0.0032387,0.00023822,0.0032475,
42,-0.63781,0.26613,0.001968,1.4397e-05,0.001968,
43,-0.6378,0.27061,0.0014244,5.7107e-06,0.0014244,
44,-0.6378,0.27498,0.00037187,5.9127e-06,0.00037192,
45,-0.6378,0.27989,0.00017763,1.0044e-06,0.00017763,
46,-0.6378,0.28457,0.00012916,4.7383e-07,0.00012916,
47,-0.6378,0.28909,0.00010346,1.4759e-07,0.00010346,
48,-0.6378,0.29378,7.5705e-05,1.0102e-07,7.5705e-05,
49,-0.6378,0.29837,4.2225e-05,1.1928e-07,4.2225e-05,
50,-0.6378,0.3029,3.2e-05,1.8498e-08,3.2e-05,
51,-0.63901,0.30733,0.00063779,0.00036785,0.00073627,
52,-0.63881,0.31176,0.00054082,1.3275e-05,0.00054099,
53,-0.63881,0.31651,0.00028995,6.899e-07,0.00028995,
54,-0.63881,0.32118,0.0001644,2.1082e-07,0.0001644,
55,-0.63881,0.32615,8.1002e-05,1.1377e-07,8.1002e-05,
56,-0.63881,0.33097,4.9035e-05,3.0885e-08,4.9035e-05,
57,-0.63881,0.33558,2.2114e-05,7.6087e-09,2.2114e-05,
58,-0.63881,0.34033,1.0963e-05,3.1532e-09,1.0963e-05,
59,-0.63881,0.34501,6.4e-06,7.1507e-10,6.4e-06,
60,-0.63902,0.34983,0.00032664,3.3168e-05,0.00032832,
61,-0.63901,0.35467,4.3837e-05,8.8526e-07,4.3846e-05,
62,-0.639,0.36076,2.5627e-05,2.4016e-08,2.5627e-05,
63,-0.639,0.36687,1.207e-05,6.8695e-09,1.207e-05,
64,-0.639,0.37254,5.9988e-06,2.5917e-09,5.9988e-06,
65,-0.639,0.37816,3.1566e-06,4.3962e-10,3.1566e-06,
66,-0.639,0.38422,1.7512e-06,1.4186e-10,1.7512e-06,
67,-0.639,0.39029,1.28e-06,8.3024e-11,1.28e-06,
68,-0.63905,0.39702,3.3154e-05,2.4174e-06,3.3242e-05,
69,-0.63904,0.40299,1.2604e-05,3.9313e-08,1.2604e-05,
70,-0.63904,0.40894,5.6037e-06,1.5669e-09,5.6037e-06,
71,-0.63904,0.41416,2.5833e-06,4.3155e-10,2.5833e-06,
72,-0.63904,0.42251,1.8269e-06,1.1462e-10,1.8269e-06,
73,-0.63904,0.42908,1.4185e-06,2.6521e-11,1.4185e-06,
74,-0.63904,0.43496,7.5475e-07,8.7672e-12,7.5475e-07,
75,-0.63904,0.44002,4.3906e-07,5.552e-12,4.3906e-07,
76,-0.63904,0.44492,2.56e-07,1.0001e-12,2.56e-07,
77,-0.63905,0.44979,1.5197e-05,1.5641e-07,1.5198e-05,
78,-0.63905,0.45479,3.036e-06,2.2493e-09,3.036e-06,
79,-0.63905,0.4596,1.2491e-06,2.5852e-11,1.2491e-06,
80,-0.63905,0.46439,4.9753e-07,6.2506e-12,4.9753e-07,
81,-0.63905,0.47032,9.811e-08,9.206e-13,9.811e-08,
82,-0.63905,0.47556,5.3428e-08,1.9673e-13,5.3428e-08,
83,-0.63905,0.48141,5.12e-08,3.2863e-14,5.12e-08,
84,-0.63905,0.48663,3.2157e-06,9.2002e-09,3.2157e-06,
85,-0.63905,0.49153,4.7748e-07,5.4604e-11,4.7748e-07,
86,-0.63905,0.49679,1.2307e-07,4.1434e-13,1.2307e-07,
87,-0.63905,0.50409,3.4887e-08,6.6835e-14,3.4887e-08,
88,-0.63905,0.51116,1.489e-08,1.0658e-14,1.489e-08,
89,-0.63905,0.5185,1.024e-08,2.2204e-15,1.024e-08,
90,-0.63905,0.52348,8.6207e-07,4.5671e-10,8.6207e-07,
91,-0.63905,0.52859,1.5155e-08,1.3012e-13,1.5155e-08,
92,-0.63905,0.53421,1.1511e-08,2.6645e-15,1.1511e-08,
93,-0.63905,0.53975,2.048e-09,4.4409e-16,2.048e-09,
94,-0.63905,0.54502,1.7289e-07,1.9175e-11,1.7289e-07,
95,-0.63905,0.5502,5.7015e-09,2.2204e-15,5.7015e-09,
96,-0.63905,0.55526,1.6373e-09,4.4409e-16,1.6373e-09,
97,-0.63905,0.55965,4.1694e-10,1.1102e-16,4.1694e-10,
98,-0.63905,0.56533,4.096e-10,0,4.096e-10,
99,-0.63905,0.57009,1.028e-08,7.8426e-13,1.028e-08,
100,-0.63905,0.57526,2.8363e-09,1.7764e-15,2.8363e-09,
101,-0.63905,0.58023,8.0668e-10,0,8.0668e-10,
102,-0.63905,1.308,1.5655e-10,0,1.5655e-10,
103,-0.63905,1.3128,4.8899e-10,3.1308e-14,4.8899e-10,
104,-0.63905,1.3181,3.9314e-10,0,3.9314e-10,
105,-0.63905,1.9652,3.0313e-10,0,3.0313e-10,
106,-0.63905,1.9749,3.0313e-10,0,3.0313e-10,
107,-0.63905,1.9848,3.0313e-10,0,3.0313e-10,
108,-0.63905,1.9944,3.0313e-10,0,3.0313e-10,
109,-0.63905,2.0041,3.0313e-10,0,3.0313e-10,
110,-0.63905,2.0126,3.0313e-10,0,3.0313e-10,
111,-0.63905,2.022,3.0313e-10,0,3.0313e-10,
112,-0.63905,2.0298,3.0313e-10,0,3.0313e-10,
113,-0.63905,2.0392,3.0313e-10,0,3.0313e-10,
114,-0.63905,2.0473,3.0313e-10,0,3.0313e-10,
115,-0.63905,2.0567,3.0313e-10,0,3.0313e-10,
116,-0.63905,2.065,3.0313e-10,0,3.0313e-10,
117,-0.63905,2.0744,3.0313e-10,0,3.0313e-10,
118,-0.63905,2.0824,3.0313e-10,0,3.0313e-10,
119,-0.63905,2.0918,3.0313e-10,0,3.0313e-10,
120,-0.63905,2.1015,3.0313e-10,0,3.0313e-10,
121,-0.63905,2.111,3.0313e-10,0,3.0313e-10,
122,-0.63905,2.1207,3.0313e-10,0,3.0313e-10,
123,-0.63905,2.1306,3.0313e-10,0,3.0313e-10,
124,-0.63905,2.1405,3.0313e-10,0,3.0313e-10,
125,-0.63905,2.1487,3.0313e-10,0,3.0313e-10,
126,-0.63905,2.158,3.0313e-10,0,3.0313e-10,
127,-0.63905,2.1676,3.0313e-10,0,3.0313e-10,
128,-0.63905,2.177,3.0313e-10,0,3.0313e-10,
129,-0.63905,2.1866,3.0313e-10,0,3.0313e-10,
130,-0.63905,2.1962,3.0313e-10,0,3.0313e-10,
131,-0.63905,2.2058,3.0313e-10,0,3.0313e-10,
132,-0.63905,2.2155,3.0313e-10,0,3.0313e-10,
133,-0.63905,2.225,3.0313e-10,0,3.0313e-10,
134,-0.63905,2.2345,3.0313e-10,0,3.0313e-10,
135,-0.63905,2.2442,3.0313e-10,0,3.0313e-10,
136,-0.63905,2.2541,3.0313e-10,0,3.0313e-10,
137,-0.63905,2.2638,3.0313e-10,0,3.0313e-10,
138,-0.63905,2.273,3.0313e-10,0,3.0313e-10,
139,-0.63905,2.2828,3.0313e-10,0,3.0313e-10,
140,-0.63905,2.2897,3.0313e-10,0,3.0313e-10,
141,-0.63905,2.2966,3.0313e-10,0,3.0313e-10,
142,-0.63905,2.3034,3.0313e-10,0,3.0313e-10,
143,-0.63905,2.3102,3.0313e-10,0,3.0313e-10,
144,-0.63905,2.3171,3.0313e-10,0,3.0313e-10,
145,-0.63905,2.3241,3.0313e-10,0,3.0313e-10,
146,-0.63905,2.3311,3.0313e-10,0,3.0313e-10,
147,-0.63905,2.3379,3.0313e-10,0,3.0313e-10,
148,-0.63905,2.3453,3.0313e-10,0,3.0313e-10,
149,-0.63905,2.3521,3.0313e-10,0,3.0313e-10,
150,-0.63905,2.3594,3.0313e-10,0,3.0313e-10,
151,-0.63905,2.3664,3.0313e-10,0,3.0313e-10,
152,-0.63905,2.3732,3.0313e-10,0,3.0313e-10,
153,-0.63905,2.38,3.0313e-10,0,3.0313e-10,
154,-0.63905,2.3871,3.0313e-10,0,3.0313e-10,
155,-0.63905,2.3939,3.0313e-10,0,3.0313e-10,
156,-0.63905,2.4007,3.0313e-10,0,3.0313e-10,
157,-0.63905,2.4076,3.0313e-10,0,3.0313e-10,
158,-0.63905,2.4145,3.0313e-10,0,3.0313e-10,
159,-0.63905,2.4215,3.0313e-10,0,3.0313e-10,
160,-0.63905,2.4283,3.0313e-10,0,3.0313e-10,
161,-0.63905,2.4354,3.0313e-10,0,3.0313e-10,
162,-0.63905,2.4422,3.0313e-10,0,3.0313e-10,
163,-0.63905,2.4494,3.0313e-10,0,3.0313e-10,
164,-0.63905,2.4562,3.0313e-10,0,3.0313e-10,
165,-0.63905,2.4629,3.0313e-10,0,3.0313e-10,
166,-0.63905,2.47,3.0313e-10,0,3.0313e-10,
167,-0.63905,2.4768,3.0313e-10,0,3.0313e-10,
168,-0.63905,2.4837,3.0313e-10,0,3.0313e-10,
169,-0.63905,2.4905,3.0313e-10,0,3.0313e-10,
170,-0.63905,2.4989,3.0313e-10,0,3.0313e-10,
171,-0.63905,2.506,3.0313e-10,0,3.0313e-10,
172,-0.63905,2.5129,3.0313e-10,0,3.0313e-10,
173,-0.63905,2.5198,3.0313e-10,0,3.0313e-10,
174,-0.63905,2.5266,3.0313e-10,0,3.0313e-10,
175,-0.63905,2.5334,3.0313e-10,0,3.0313e-10,
176,-0.63905,2.5402,3.0313e-10,0,3.0313e-10,
177,-0.63905,2.5476,3.0313e-10,0,3.0313e-10,
178,-0.63905,2.5545,3.0313e-10,0,3.0313e-10,
179,-0.63905,2.5614,3.0313e-10,0,3.0313e-10,
180,-0.63905,2.5683,3.0313e-10,0,3.0313e-10,
181,-0.63905,2.5754,3.0313e-10,0,3.0313e-10,
182,-0.63905,2.5823,3.0313e-10,0,3.0313e-10,
183,-0.63905,2.5891,3.0313e-10,0,3.0313e-10,
184,-0.63905,2.5958,3.0313e-10,0,3.0313e-10,
185,-0.63905,2.6028,3.0313e-10,0,3.0313e-10,
186,-0.63905,2.6096,3.0313e-10,0,3.0313e-10,
187,-0.63905,2.6165,3.0313e-10,0,3.0313e-10,
188,-0.63905,2.6251,3.0313e-10,0,3.0313e-10,
189,-0.63905,2.6319,3.0313e-10,0,3.0313e-10,
190,-0.63905,2.6386,3.0313e-10,0,3.0313e-10,
191,-0.63905,2.6454,3.0313e-10,0,3.0313e-10,
192,-0.63905,2.6522,3.0313e-10,0,3.0313e-10,
193,-0.63905,2.659,3.0313e-10,0,3.0313e-10,
194,-0.63905,2.6658,3.0313e-10,0,3.0313e-10,
195,-0.63905,2.6727,3.0313e-10,0,3.0313e-10,
196,-0.63905,2.6795,3.0313e-10,0,3.0313e-10,
197,-0.63905,2.6865,3.0313e-10,0,3.0313e-10,
198,-0.63905,2.6934,3.0313e-10,0,3.0313e-10,
199,-0.63905,2.7003,3.0313e-10,0,3.0313e-10,
200,-0.63905,2.707,3.0313e-10,0,3.0313e-10,
201,-0.63905,2.7139,3.0313e-10,0,3.0313e-10,
202,-0.63905,2.7207,3.0313e-10,0,3.0313e-10,
203,-0.63905,2.7275,3.0313e-10,0,3.0313e-10,
204,-0.63905,2.7348,3.0313e-10,0,3.0313e-10,
205,-0.63905,2.7416,3.0313e-10,0,3.0313e-10,
206,-0.63905,2.7485,3.0313e-10,0,3.0313e-10,
207,-0.63905,2.7552,3.0313e-10,0,3.0313e-10,
208,-0.63905,2.7621,3.0313e-10,0,3.0313e-10,
209,-0.63905,2.7691,3.0313e-10,0,3.0313e-10,
210,-0.63905,2.7758,3.0313e-10,0,3.0313e-10,
211,-0.63905,2.7827,3.0313e-10,0,3.0313e-10,
212,-0.63905,2.7895,3.0313e-10,0,3.0313e-10,
213,-0.63905,2.7967,3.0313e-10,0,3.0313e-10,
214,-0.63905,2.8034,3.0313e-10,0,3.0313e-10,
215,-0.63905,2.8103,3.0313e-10,0,3.0313e-10,
216,-0.63905,2.8172,3.0313e-10,0,3.0313e-10,
217,-0.63905,2.8245,3.0313e-10,0,3.0313e-10,
218,-0.63905,2.8314,3.0313e-10,0,3.0313e-10,
219,-0.63905,2.8382,3.0313e-10,0,3.0313e-10,
220,-0.63905,2.845,3.0313e-10,0,3.0313e-10,
221,-0.63905,2.8517,3.0313e-10,0,3.0313e-10,
222,-0.63905,2.8591,3.0313e-10,0,3.0313e-10,
223,-0.63905,2.8661,3.0313e-10,0,3.0313e-10,
224,-0.63905,2.8749,3.0313e-10,0,3.0313e-10,
225,-0.63905,2.8819,3.0313e-10,0,3.0313e-10,
226,-0.63905,2.8909,3.0313e-10,0,3.0313e-10,
227,-0.63905,2.9007,3.0313e-10,0,3.0313e-10,
228,-0.63905,2.9079,3.0313e-10,0,3.0313e-10,
229,-0.63905,2.9148,3.0313e-10,0,3.0313e-10,
230,-0.63905,2.9217,3.0313e-10,0,3.0313e-10,
231,-0.63905,2.9284,3.0313e-10,0,3.0313e-10,
232,-0.63905,2.9355,3.0313e-10,0,3.0313e-10,
233,-0.63905,2.9423,3.0313e-10,0,3.0313e-10,
234,-0.63905,2.9492,3.0313e-10,0,3.0313e-10,
235,-0.63905,2.956,3.0313e-10,0,3.0313e-10,
236,-0.63905,2.9629,3.0313e-10,0,3.0313e-10,
237,-0.63905,2.9697,3.0313e-10,0,3.0313e-10,
238,-0.63905,2.9764,3.0313e-10,0,3.0313e-10,
239,-0.63905,2.9833,3.0313e-10,0,3.0313e-10,
240,-0.63905,2.99,3.0313e-10,0,3.0313e-10,
