"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.026505,12.2464,0.00022277,NaN,NaN,NaN,NaN,1,12.2659,0.26123,0.029985,
1,-0.55781,3.3065,1.025,0.15009,0,1.5707,1,2.2346,3.3065,1.0396e-05,3.0313e-07,
2,-0.6282,0.14761,1.8695,1,0,0.80632,1,2.2346,0.14761,0,0,
3,-0.63888,0.010597,2.6878,1,0,0.24928,1,2.2346,0.010597,0,0,
4,-0.63903,0.0026719,3.5046,1,0,0.037686,1,2.2346,0.0026719,0,0,
5,-0.63905,0.0011288,4.3167,1,0,0.011662,1,2.2346,0.0011288,0,0,
6,-0.63905,0.0004938,5.1435,1,0,0.0045091,1,2.2346,0.0004938,0,0,
7,-0.63905,0.00021735,5.9768,1,0,0.0018835,1,2.2346,0.00021735,0,0,
8,-0.63905,9.5692e-05,6.7806,1,0,0.00081166,1,2.2346,9.5692e-05,0,0,
9,-0.63905,4.211e-05,7.5964,1,0,0.00035383,1,2.2346,4.211e-05,0,0,
10,-0.63905,1.8524e-05,8.4473,1,0,0.00015494,1,2.2346,1.8524e-05,0,0,
11,-0.63905,8.1471e-06,9.2644,1,0,6.7981e-05,1,2.2346,8.1471e-06,0,0,
12,-0.63905,3.5827e-06,10.1321,1,0,2.9854e-05,1,2.2346,3.5827e-06,0,0,
13,-0.63905,1.5754e-06,10.9629,1,0,1.3117e-05,1,2.2346,1.5754e-06,0,0,
14,-0.63905,6.927e-07,11.778,1,0,5.7647e-06,1,2.2346,6.927e-07,0,0,
15,-0.63905,3.0458e-07,12.6004,1,0,2.5339e-06,1,2.2346,3.0458e-07,0,0,
16,-0.63905,1.3392e-07,13.4078,1,0,1.1139e-06,1,2.2346,1.3392e-07,0,0,
17,-0.63905,5.888e-08,14.21,1,0,4.8969e-07,1,2.2346,5.888e-08,0,0,
18,-0.63905,2.5888e-08,15.017,1,0,2.1529e-07,1,2.2346,2.5888e-08,0,0,
19,-0.63905,1.1382e-08,15.8333,1,0,9.465e-08,1,2.2346,1.1382e-08,0,0,
20,-0.63905,5.0045e-09,16.6476,1,0,4.1613e-08,1,2.2346,5.0045e-09,0,0,
21,-0.63905,2.2004e-09,17.462,1,0,1.8296e-08,1,2.2346,2.2004e-09,0,0,
22,-0.63905,9.6744e-10,18.2674,1,0,8.0441e-09,1,2.2346,9.6744e-10,0,0,
23,-0.63905,4.2532e-10,19.0856,1,0,3.5366e-09,1,2.2346,4.2532e-10,0,0,
24,-0.63905,1.8702e-10,19.8948,1,0,1.5549e-09,1,2.2346,1.8702e-10,0,0,
25,-0.63905,8.2248e-11,20.7196,1,0,6.8382e-10,1,2.2346,8.2248e-11,0,0,
26,-0.63905,3.6134e-11,21.5285,1,0,3.0053e-10,1,2.2346,3.6134e-11,0,0,
27,-0.63905,1.5896e-11,22.3372,1,0,1.3216e-10,1,2.2346,1.5896e-11,0,0,
28,-0.63905,6.9728e-12,23.1504,1,0,5.81e-11,1,2.2346,6.9728e-12,0,0,
29,-0.63905,3.0793e-12,23.9698,1,0,2.5578e-11,1,2.2346,3.0793e-12,0,0,
30,-0.63905,1.3426e-12,24.7844,1,0,1.1196e-11,1,2.2346,1.3426e-12,0,0,
31,-0.63905,5.9767e-13,25.6103,1,0,4.972e-12,1,2.2346,5.9767e-13,0,0,
