"iter","cost","time","LagGradNorm","maxviolation","KKT_residual",
0,-7.6996,0.0076577,1.5895,75.866,75.8827,
1,-12.4993,0.0096725,1.3434,36.8969,36.9214,
2,-6.2075,0.013576,0.79754,14.7074,14.729,
3,-1.9349,0.017459,0.68715,6.8894,6.9236,
4,-1.7181,0.021682,0.65012,4.6032,4.6488,
5,-0.4486,0.025524,0.59576,1.186,1.3272,
6,-0.50225,0.029416,0.63138,1.0909,1.2605,
7,-0.4827,0.033572,0.5442,0.79282,0.96162,
8,-0.25565,0.036919,0.63539,0.11485,0.64569,
9,-0.27316,0.040342,0.61313,0.023481,0.61358,
10,-0.24903,0.043657,0.45689,0.0049825,0.45692,
11,-0.25392,0.046908,0.11477,0.0021878,0.11479,
12,-0.2565,0.050307,0.09471,0.00050554,0.094711,
13,-0.28727,0.053606,0.028942,0.0014663,0.028979,
14,-0.33152,0.056966,0.021062,0.0035154,0.021353,
15,-0.40728,0.060385,0.042276,0.010819,0.043638,
16,-0.58108,0.063819,0.050977,0.087819,0.10154,
17,-0.56534,0.067069,0.048301,0.01425,0.050359,
18,-0.59166,0.070372,0.031211,0.020154,0.037152,
19,-0.59112,0.073934,0.023227,0.0086339,0.02478,
20,-0.59193,0.0775,0.014079,0.0051307,0.014985,
21,-0.5911,0.081923,0.015677,0.0024166,0.015862,
22,-0.59102,0.08561,0.014389,0.0015235,0.014469,
23,-0.59133,0.089286,0.012879,0.001165,0.012932,
24,-0.59154,0.093009,0.011919,0.0006629,0.011938,
25,-0.59188,0.097272,0.010244,0.0005143,0.010256,
26,-0.59206,0.10097,0.009001,0.00035317,0.0090079,
27,-0.59214,0.10439,0.0076211,0.00024896,0.0076251,
28,-0.59216,0.10803,0.0067993,0.00015096,0.006801,
29,-0.59218,0.11254,0.0061298,0.00010354,0.0061306,
30,-0.59221,0.1165,0.0052157,5.284e-05,0.005216,
31,-0.59225,0.12005,0.0043432,2.8088e-05,0.0043432,
32,-0.59229,0.12413,0.0030996,2.1827e-05,0.0030996,
33,-0.59231,0.12762,0.0020219,1.4046e-05,0.0020219,
34,-0.59231,0.13115,0.0010257,1.346e-05,0.0010258,
35,-0.5923,0.13455,0.00069463,1.8805e-05,0.00069488,
36,-0.59229,0.13793,0.00083732,2.4239e-05,0.00083768,
37,-0.59228,0.14151,0.00064349,1.9332e-05,0.00064378,
38,-0.59228,0.14537,0.0006074,1.0911e-05,0.0006075,
39,-0.59228,0.14889,0.00044002,4.4112e-06,0.00044004,
40,-0.59228,0.15234,0.00037279,2.0723e-06,0.0003728,
41,-0.59228,0.15581,0.0002,8.0157e-07,0.0002,
42,-0.60416,0.15935,0.0084678,0.0085802,0.012055,
43,-0.60005,0.16294,0.0027513,0.00047276,0.0027916,
44,-0.60004,0.1665,0.0012207,0.00018099,0.001234,
45,-0.59996,0.17002,0.00086982,3.6858e-05,0.00087061,
46,-0.59995,0.17376,0.00051511,1.706e-05,0.00051539,
47,-0.59995,0.17743,0.00036821,9.317e-06,0.00036833,
48,-0.59995,0.18092,0.00021709,2.9285e-06,0.00021711,
49,-0.59995,0.1844,0.00012305,9.2841e-07,0.00012305,
50,-0.59995,0.18796,7.4203e-05,3.2958e-07,7.4204e-05,
51,-0.59995,0.19194,5.0235e-05,1.942e-07,5.0235e-05,
52,-0.59995,0.19565,4e-05,8.2656e-08,4e-05,
53,-0.60201,0.1993,0.0013129,0.0011229,0.0017276,
54,-0.60143,0.20295,0.0007421,6.9709e-05,0.00074537,
55,-0.6014,0.20699,0.00031086,4.7595e-06,0.00031089,
56,-0.6014,0.21074,0.00012763,5.541e-07,0.00012763,
57,-0.6014,0.21438,7.8772e-05,3.518e-07,7.8773e-05,
58,-0.6014,0.21795,5.7321e-05,1.3571e-07,5.7321e-05,
59,-0.6014,0.22241,3.1955e-05,3.8329e-08,3.1955e-05,
60,-0.6014,0.22709,8.0025e-06,4.0033e-09,8.0025e-06,
61,-0.6014,0.23168,8e-06,5.3158e-10,8e-06,
62,-0.60174,0.23574,0.00025674,0.00013262,0.00028897,
63,-0.60167,0.23961,7.8635e-05,5.5559e-06,7.8831e-05,
64,-0.60167,0.24344,8.0054e-05,9.827e-08,8.0054e-05,
65,-0.60167,0.24727,6.0575e-05,4.1353e-08,6.0575e-05,
66,-0.60167,0.25121,3.9769e-05,3.0361e-08,3.9769e-05,
67,-0.60167,0.25536,1.5529e-05,9.4123e-09,1.5529e-05,
68,-0.60167,0.25908,8.0051e-06,2.4272e-09,8.0051e-06,
69,-0.60167,0.26283,3.8521e-06,1.0156e-09,3.8521e-06,
70,-0.60167,0.26665,2.4825e-06,3.2313e-10,2.4826e-06,
71,-0.60167,0.2708,1.6e-06,8.7349e-11,1.6e-06,
72,-0.60173,0.27464,9.4244e-05,1.2394e-05,9.5056e-05,
73,-0.60172,0.27841,1.7753e-05,4.1478e-07,1.7758e-05,
74,-0.60172,0.2821,7.8201e-06,3.0942e-09,7.8201e-06,
75,-0.60172,0.28593,5.5893e-06,7.5969e-10,5.5893e-06,
76,-0.60172,0.28977,1.9653e-06,2.0246e-10,1.9653e-06,
77,-0.60172,0.29354,1.0496e-06,2.2287e-11,1.0496e-06,
78,-0.60172,0.29735,4.0565e-07,9.5057e-12,4.0565e-07,
79,-0.60172,0.30119,3.2e-07,2.7958e-12,3.2e-07,
80,-0.60173,0.30492,2.113e-05,1.0019e-06,2.1154e-05,
81,-0.60173,0.30873,3.0563e-06,1.1298e-08,3.0563e-06,
82,-0.60173,0.31259,1.1635e-06,7.7103e-11,1.1635e-06,
83,-0.60173,0.31677,7.0772e-07,3.2158e-11,7.0772e-07,
84,-0.60173,0.32057,2.3197e-07,4.8228e-12,2.3197e-07,
85,-0.60173,0.32445,1.1956e-07,8.9084e-13,1.1956e-07,
86,-0.60173,0.32824,6.4e-08,1.8252e-13,6.4e-08,
87,-0.60173,0.33273,4.0578e-06,5.9675e-08,4.0582e-06,
88,-0.60173,0.33668,8.1763e-07,1.7959e-10,8.1763e-07,
89,-0.60173,0.34111,3.6289e-07,4.5208e-12,3.6289e-07,
90,-0.60173,0.34513,1.2578e-07,9.0661e-13,1.2578e-07,
91,-0.60173,0.34903,9.6755e-08,8.4599e-13,9.6755e-08,
92,-0.60173,0.3528,3.5186e-08,8.8596e-14,3.5186e-08,
93,-0.60173,0.35673,1.8102e-08,1.954e-14,1.8102e-08,
94,-0.60173,0.36097,1.28e-08,2.4425e-15,1.28e-08,
95,-0.60173,0.36519,9.2384e-07,2.8127e-09,9.2384e-07,
96,-0.60173,0.36901,6.7115e-08,9.166e-13,6.7115e-08,
97,-0.60173,0.37289,1.3255e-08,1.2657e-14,1.3255e-08,
98,-0.60173,0.37687,4.433e-09,1.5543e-15,4.433e-09,
99,-0.60173,0.38057,2.56e-09,2.2204e-16,2.56e-09,
100,-0.60173,0.38432,2.4372e-07,1.183e-10,2.4372e-07,
101,-0.60173,0.38807,9.1353e-09,1.3989e-14,9.1353e-09,
102,-0.60173,0.39222,2.7299e-09,4.4409e-16,2.7299e-09,
103,-0.60173,0.3963,6.2548e-10,0,6.2548e-10,
104,-0.60173,0.40743,5.3832e-10,0,5.3832e-10,
105,-0.60173,0.41142,8.031e-09,4.7502e-12,8.031e-09,
106,-0.60173,0.41535,2.4068e-09,8.8818e-16,2.4068e-09,
107,-0.60173,0.41901,3.7977e-10,1.1102e-16,3.7977e-10,
108,-0.60173,0.42276,2.3943e-10,0,2.3943e-10,
109,-0.60173,0.42705,1.2442e-10,1.1102e-16,1.2442e-10,
110,-0.60173,0.43131,1.024e-10,0,1.024e-10,
111,-0.60173,0.43514,1.4801e-09,1.9096e-13,1.4801e-09,
112,-0.60173,0.43936,4.9765e-10,0,4.9765e-10,
113,-0.60173,1.1264,2.8382e-10,0,2.8382e-10,
114,-0.60173,1.1368,2.8382e-10,0,2.8382e-10,
115,-0.60173,1.1477,2.8382e-10,0,2.8382e-10,
116,-0.60173,1.157,2.8382e-10,0,2.8382e-10,
117,-0.60173,1.1675,2.8382e-10,0,2.8382e-10,
118,-0.60173,1.1767,2.8382e-10,0,2.8382e-10,
119,-0.60173,1.1869,2.8382e-10,0,2.8382e-10,
120,-0.60173,1.1982,2.8382e-10,0,2.8382e-10,
121,-0.60173,1.2089,2.8382e-10,0,2.8382e-10,
122,-0.60173,1.2196,2.8382e-10,0,2.8382e-10,
123,-0.60173,1.2303,2.8382e-10,0,2.8382e-10,
124,-0.60173,1.241,2.8382e-10,0,2.8382e-10,
125,-0.60173,1.2515,2.8382e-10,0,2.8382e-10,
126,-0.60173,1.2619,2.8382e-10,0,2.8382e-10,
127,-0.60173,1.2705,2.8382e-10,0,2.8382e-10,
128,-0.60173,1.281,2.8382e-10,0,2.8382e-10,
129,-0.60173,1.2917,2.8382e-10,0,2.8382e-10,
130,-0.60173,1.3016,2.8382e-10,0,2.8382e-10,
131,-0.60173,1.3112,2.8382e-10,0,2.8382e-10,
132,-0.60173,1.3224,2.8382e-10,0,2.8382e-10,
133,-0.60173,1.3322,2.8382e-10,0,2.8382e-10,
134,-0.60173,1.3432,2.8382e-10,0,2.8382e-10,
135,-0.60173,1.3538,2.8382e-10,0,2.8382e-10,
136,-0.60173,1.3618,2.8382e-10,0,2.8382e-10,
137,-0.60173,1.3727,2.8382e-10,0,2.8382e-10,
138,-0.60173,1.3826,2.8382e-10,0,2.8382e-10,
139,-0.60173,1.3914,2.8382e-10,0,2.8382e-10,
140,-0.60173,1.399,2.8382e-10,0,2.8382e-10,
141,-0.60173,1.4065,2.8382e-10,0,2.8382e-10,
142,-0.60173,1.4141,2.8382e-10,0,2.8382e-10,
143,-0.60173,1.4215,2.8382e-10,0,2.8382e-10,
144,-0.60173,1.4292,2.8382e-10,0,2.8382e-10,
145,-0.60173,1.4366,2.8382e-10,0,2.8382e-10,
146,-0.60173,1.4451,2.8382e-10,0,2.8382e-10,
147,-0.60173,1.4526,2.8382e-10,0,2.8382e-10,
148,-0.60173,1.4602,2.8382e-10,0,2.8382e-10,
