"repeat","row_dim","col_dim","rank","mineigval_correction","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,1e-05,3,10000,180,1,1,0,1,1,2.052,0,-3.7431,0.80186,
,,,,,,,,,0,0,1,0,0,0,0.16295,0,
