"repeat","row_dim","col_dim","rank","mineigval_correction","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,3,1,1e-05,4,10000,180,1,1,1,0,0.051377,0.55886,0,
,,,,,,,,,1,1,1,0.35912,3.9064,1.3138,
