"repeat","row_dim","col_dim","rank","mineigval_correction","tolKKTres","maxOuterIter","maxtime","verbosity","P","PA",
1,2,4,1,1e-05,4,10000,180,1,0,0,1,1,0,0,-0.62948,0.19234,
,,,,,,,,,0,1,0,0,0,-0.57633,0,0,
