"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,6.5139,4.2848,4.0024e-05,NaN,NaN,NaN,NaN,1,4.2992,0.26007,0.019502,
1,6.4926,27.2442,0.055158,1,0,0.54705,1,14.7551,27.2442,4.2256e-12,5.8475e-13,
2,6.4902,1.3163,0.15905,2.9513e-05,0,0.14682,1,14.7551,1.3163,0,0,
3,6.4481,0.54035,0.21275,1,0,0.34717,1,14.7551,0.54035,0,0,
4,6.4161,0.087086,0.26655,1,0,0.20035,1,14.7551,0.087086,0,0,
5,6.4108,0.028825,0.32016,1,0,0.049486,1,14.7551,0.028825,0,0,
6,6.4106,0.022606,0.37975,0.31381,0,0.36001,1,14.7551,0.022606,0,0,
7,6.4099,0.026458,0.43323,1,0,0.027856,1,14.7551,0.026458,0,0,
8,6.4098,0.03892,0.48714,1,0,2.1059,1,28.884,0.03892,0,0,
9,6.4098,0.0044928,0.54265,1,0,0.031123,1,28.884,0.0044928,0,0,
