"iter","time","dist","rho","maxviolation","meanviolation","cost","maxabsLagMult","KKT_residual","LagGradNorm",
0,0,NaN,1,3.8212e-10,1.6873e-11,1.5184,1,4.7708,4.7027,
1,0.58475,16.713,3.3333,0.64035,0.075823,0.81491,0.61255,1.1771,0.0042722,
2,0.63169,16.713,3.3333,0.14149,0.018562,0.036378,0.14092,0.26973,0.00033974,
3,0.67738,2.8875,3.3333,0.032601,0.0042789,0.0019321,0.032253,0.062163,0.00032256,
4,0.70429,0.46406,3.3333,0.0076017,0.00098822,0.00010429,0.007414,0.014405,0.00045495,
5,0.73318,0.10398,3.3333,0.0017084,0.00022898,5.5208e-06,0.0017193,0.0033082,0.00013685,
6,0.75215,0.02523,3.3333,0.00038446,5.4114e-05,3.5731e-07,0.00043782,0.00079313,0.00015365,
7,0.76034,0.0049444,3.3333,0.0002081,1.8466e-05,9.9447e-08,0.00033902,0.000383,0.0002405,
8,0.77719,0.00078043,3.3333,7.7693e-05,6.8655e-06,1.147e-08,8.0047e-05,0.00012334,5.1874e-05,
9,0.78063,0.0017717,11.1111,7.7693e-05,6.8655e-06,1.147e-08,0.00017893,0.00018971,0.00015319,
10,0.79449,0,11.1111,1.6911e-05,1.658e-06,2.2633e-09,8.3861e-05,0.00011494,0.00011184,
11,0.80206,0.00051954,11.1111,1.1895e-05,1.5044e-06,1.8922e-09,0.00018052,8.9735e-05,8.6874e-05,
12,0.81394,2.8984e-05,37.037,1.3652e-05,9.2372e-07,6.8233e-10,2.8833e-05,3.0802e-05,2.5356e-05,
13,0.82463,0.00014912,37.037,2.8383e-06,1.7733e-07,4.0574e-10,9.4563e-05,3.8054e-05,3.7912e-05,
14,0.83258,5.7449e-05,37.037,2.2645e-06,1.7821e-07,4.2686e-10,9.9785e-05,4.9855e-05,4.9754e-05,
15,0.84039,1.2418e-05,37.037,1.2608e-06,1.1928e-07,3.8959e-10,6.8492e-05,2.8284e-05,2.8219e-05,
16,0.84817,9.0834e-06,37.037,7.1582e-07,5.0379e-08,3.8967e-10,5.7323e-05,2.7678e-05,2.7663e-05,
17,0.85602,3.6304e-06,123.4568,6.0229e-07,6.0488e-08,3.887e-10,3.6055e-05,1.7739e-05,1.7713e-05,
18,0.86631,1.8544e-06,411.5226,4.8463e-07,3.8476e-08,3.8398e-10,2.3775e-05,1.7134e-05,1.7121e-05,
19,0.90939,7.8503e-07,411.5226,4.6623e-08,3.8261e-09,3.5886e-11,8.85e-06,1.1856e-05,1.1856e-05,
20,0.92081,6.1192e-05,411.5226,3.1862e-08,3.4031e-09,3.5511e-11,8.5233e-06,9.3761e-06,9.376e-06,
21,0.95349,8.5596e-08,1371.7421,2.9097e-08,2.876e-09,6.4052e-12,9.2656e-06,4.9452e-06,4.945e-06,
22,0.9719,8.2725e-06,1371.7421,4.8856e-09,5.0112e-10,6.4345e-12,4.8238e-06,5.8447e-06,5.8447e-06,
23,0.98371,1.8366e-07,4572.4737,4.6992e-09,4.3225e-10,6.4227e-12,3.8869e-06,3.9609e-06,3.9609e-06,
24,0.99769,1.2871e-08,4572.4737,2.2461e-09,1.8246e-10,6.4201e-12,1.2961e-05,6.2664e-06,6.2664e-06,
25,1.0097,7.1446e-09,15241.579,3.2488e-09,2.7455e-10,6.4017e-12,1.2647e-05,4.8276e-06,4.8276e-06,
26,1.0226,2.361e-08,15241.579,1.2123e-09,8.8065e-11,6.4093e-12,9.7883e-06,1.1413e-05,1.1413e-05,
27,1.0357,1.3246e-08,15241.579,6.9584e-10,6.9649e-11,6.4084e-12,1.6437e-05,6.5455e-06,6.5455e-06,
28,1.0481,2.2129e-09,15241.579,2.758e-10,2.2907e-11,6.4078e-12,1.8251e-05,7.3884e-06,7.3884e-06,
29,1.0589,1.9238e-09,50805.2634,1.7323e-09,1.6388e-10,6.4063e-12,2.7065e-05,2.9338e-05,2.9338e-05,
30,1.072,8.2623e-09,50805.2634,1.0945e-09,9.6446e-11,6.4069e-12,6.107e-05,2.1889e-05,2.1889e-05,
31,1.0845,2.8252e-09,50805.2634,4.9186e-10,4.4061e-11,6.4071e-12,6.6982e-05,2.9005e-05,2.9005e-05,
32,1.0978,3.2629e-09,50805.2634,2.8585e-10,2.0204e-11,6.4064e-12,6.4739e-05,2.5656e-05,2.5656e-05,
33,1.1115,2.6696e-09,169350.8781,1.3883e-09,1.2655e-10,6.4034e-12,1.7711e-05,1.0589e-05,1.0589e-05,
34,1.1294,8.4603e-09,169350.8781,8.9369e-10,8.0175e-11,6.4035e-12,0.00015714,8.0387e-05,8.0387e-05,
35,1.1444,3.5244e-09,169350.8781,4.8511e-10,4.5651e-11,6.4041e-12,0.0002393,8.9569e-05,8.9569e-05,
36,1.1571,2.4119e-09,564502.9269,1.4976e-09,1.1627e-10,6.406e-12,0.00024079,0.00024346,0.00024346,
37,1.1731,7.7972e-09,564502.9269,7.7308e-10,7.3141e-11,6.4059e-12,0.00033469,0.00012471,0.00012471,
38,1.1889,1.9937e-09,564502.9269,3.1487e-10,2.9137e-11,6.4051e-12,0.00051244,0.00020247,0.00020247,
39,1.2025,2.584e-09,564502.9269,9.0373e-11,9.1916e-12,6.4045e-12,0.00046142,0.00019729,0.00019729,
40,1.2159,2.3718e-09,1881676.4232,3.3034e-10,2.9339e-11,6.4042e-12,0.00027494,0.00010934,0.00010934,
41,1.231,1.3909e-09,6272254.7439,2.962e-10,2.4114e-11,6.4042e-12,0.00028242,0.000105,0.000105,
42,1.2506,2.019e-10,6272254.7439,7.8837e-11,5.3098e-12,6.4046e-12,0.00049796,0.00054455,0.00054455,
43,1.2672,1.5623e-09,20907515.8129,7.9501e-11,4.1212e-12,6.4046e-12,0.00053183,0.00019858,0.00019858,
44,1.2841,1.8731e-10,20907515.8129,7.0319e-12,5.6817e-13,6.4046e-12,0.00067885,0.00025343,0.00025343,
45,1.3003,8.7773e-11,69691719.3763,4.1051e-11,3.5917e-12,6.4047e-12,0.00017943,0.00019987,0.00019987,
46,1.3187,2.7862e-10,69691719.3763,2.7005e-11,2.1765e-12,6.4047e-12,0.0020614,0.00082149,0.00082149,
47,1.3349,8.0882e-11,232305731.2542,2.2165e-11,1.6948e-12,6.4046e-12,0.0017498,0.0023096,0.0023096,
48,1.3611,1.9434e-10,774352437.514,2.2165e-11,1.6948e-12,6.4046e-12,0.0068988,0.0086798,0.0086798,
49,1.3882,0,2581174791.7132,2.2165e-11,1.6948e-12,6.4046e-12,0.024062,0.030232,0.030232,
50,1.417,0,8603915972.3773,2.2165e-11,1.6948e-12,6.4046e-12,0.081274,0.10215,0.10215,
51,1.4434,0,28679719907.9244,2.2165e-11,1.6948e-12,6.4046e-12,0.27198,0.3419,0.3419,
52,1.4699,0,95599066359.7481,2.2165e-11,1.6948e-12,6.4046e-12,0.90766,1.1411,1.1411,
53,1.4966,0,318663554532.4938,2.2165e-11,1.6948e-12,6.4046e-12,3.0266,3.8049,3.8049,
54,1.5256,0,1062211848441.646,2.2165e-11,1.6948e-12,6.4046e-12,10.0897,12.6846,12.6846,
55,1.5594,0,3540706161472.154,2.2165e-11,1.6948e-12,6.4046e-12,20,42.2833,42.2833,
56,1.5879,0,11802353871573.85,2.2165e-11,1.6948e-12,6.4046e-12,20,126.713,126.713,
57,1.6162,0,39341179571912.82,2.2165e-11,1.6948e-12,6.4046e-12,20,357.2309,357.2309,
58,1.6437,0,131137265239709.4,2.2165e-11,1.6948e-12,6.4046e-12,20,1124.5508,1124.5508,
59,1.671,0,437124217465698.1,2.2165e-11,1.6948e-12,6.4046e-12,20,3682.4472,3682.4472,
60,1.6992,0,1457080724885660,2.2165e-11,1.6948e-12,6.4046e-12,20,12208.8216,12208.8216,
61,1.7258,0,4856935749618868,2.2165e-11,1.6948e-12,6.4046e-12,20,40630.0858,40630.0858,
62,1.7528,0,1.618978583206289e+16,2.2165e-11,1.6948e-12,6.4046e-12,20,135367.6382,135367.6382,
63,1.7799,0,5.396595277354298e+16,2.2165e-11,1.6948e-12,6.4046e-12,20,451159.4811,451159.4811,
64,1.8059,0,1.798865092451433e+17,2.2165e-11,1.6948e-12,6.4046e-12,20,1503798.9578,1503798.9578,
65,1.8333,0,5.996216974838111e+17,2.2165e-11,1.6948e-12,6.4046e-12,20,5012597.2135,5012597.2135,
66,1.862,0,1.998738991612704e+18,2.2165e-11,1.6948e-12,6.4046e-12,20,16708591.3993,16708591.3993,
67,1.889,0,6.662463305375679e+18,2.2165e-11,1.6948e-12,6.4046e-12,20,55695238.6855,55695238.6855,
68,1.9171,0,2.220821101791893e+19,2.2165e-11,1.6948e-12,6.4046e-12,20,185650729.6391,185650729.6391,
69,1.9448,0,7.402737005972978e+19,2.2165e-11,1.6948e-12,6.4046e-12,20,618835699.4848,618835699.4848,
70,1.9735,0,2.467579001990993e+20,2.2165e-11,1.6948e-12,6.4046e-12,20,2062785598.9703,2062785598.9703,
