"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","KKT_residual","maxviolation","meanviolation",
0,0.089516,4.7314,3.556e-05,NaN,NaN,NaN,NaN,1,5.1346,4.2188e-09,3.9485e-10,
1,0.070746,0.2977,0.04928,0.098477,0,0.22195,1,1,0.29871,0.0064216,0.00041247,
2,0.069323,0.45544,0.10406,0.0041746,0,0.11277,1,1,0.45681,0.0063731,0.00044626,
3,0.066795,0.47494,0.15776,0.0070697,0,0.25245,1,1,0.47541,0.0062806,0.00050371,
4,0.059937,0.40924,0.20755,0.025032,0,0.52029,1,1,0.40963,0.011294,0.00064004,
5,0.056426,0.33616,0.25746,0.020276,0,0.34027,1,1,0.33648,0.012341,0.00072097,
6,0.05359,0.34067,0.3093,0.016423,0,0.30916,1,1,0.34101,0.012914,0.00078034,
7,0.036914,0.24818,0.35481,0.12158,0,2.7432,1,1,0.24907,0.019175,0.0011087,
8,0.014295,0.12498,0.39623,0.43047,0,1.6237,1,1,0.13271,0.044491,0.0015934,
9,0.0082511,0.1502,0.44265,0.15009,0,0.82432,1,1,0.15744,0.047032,0.0017103,
10,0.0062757,0.10525,0.48995,0.07179,0,0.62833,1,1,0.11426,0.04364,0.0017537,
11,0.0040278,0.079708,0.53525,0.15009,0,0.54864,1,1,0.089126,0.037312,0.0017817,
12,0.0011521,0.041753,0.57774,0.38742,0,1.3811,1,1,0.05217,0.029144,0.0015481,
13,0.00057622,0.027405,0.621,0.28243,0,1.143,1,1,0.036487,0.01524,0.001509,
14,0.00048681,0.027687,0.66317,0.38742,0,0.87821,1,1,0.035205,0.014372,0.0012985,
15,0.00034982,0.020186,0.70666,0.28243,0,0.46807,1,1,0.030254,0.019072,0.0011481,
16,0.00021594,0.011693,0.75032,0.22877,0,0.47658,1,1,0.022057,0.012669,0.0010523,
17,0.00026002,0.020129,0.79253,0.4783,0,0.62511,1,1,0.027562,0.01599,0.00089861,
18,0.00034704,0.023281,0.83183,0.9,0,0.68804,1,1,0.027382,0.011808,0.00081527,
19,0.00017892,0.014816,0.87821,0.10942,0,0.64744,1,1,0.022833,0.016575,0.00075704,
20,0.00011281,0.013699,0.92124,0.31381,0,0.72382,1,1,0.018889,0.01019,0.0007329,
21,0.00021084,0.019588,0.96453,0.31381,0,0.54983,1,1,0.028162,0.020123,0.0007278,
22,0.00011397,0.0081018,1.0125,0.20589,0,0.4437,1,1,0.016928,0.014007,0.00070656,
23,0.00010813,0.0094622,1.054,0.9,0,0.49511,1,1,0.017444,0.014222,0.0006032,
24,0.00013291,0.013695,1.0977,0.25419,0,0.40212,1,1,0.018735,0.011875,0.00056323,
25,6.2212e-05,0.012328,1.1404,0.38742,0,0.67951,1,1,0.015638,0.0069805,0.00053239,
26,3.7195e-05,0.0085586,1.1829,0.38742,0,0.41504,1,1,0.011265,0.0055744,0.00042092,
27,8.5614e-05,0.01128,1.2229,0.81,0,0.413,1,1,0.015973,0.011297,0.0003815,
28,1.1631e-05,0.0050369,1.2622,0.9,0,0.76817,1,1,0.0063929,0.0038852,0.00015632,
29,2.8217e-06,0.0018578,1.3017,1,0,0.23343,1,1,0.003006,0.0023579,8.0175e-05,
30,2.3299e-06,0.0015443,1.3405,1,0,0.16136,1,1,0.0026094,0.0021032,6.7441e-05,
31,8.0837e-07,0.00094104,1.3819,0.6561,0,0.14786,1,1,0.0014687,0.0010597,5.1411e-05,
32,3.4937e-08,0.00017674,1.4218,1,0,0.058148,1,1,0.00029892,0.00024014,8.6858e-06,
33,4.1089e-12,1.5834e-06,1.461,1,0,0.01249,1,1,2.4913e-06,1.9054e-06,7.2609e-08,
34,5.4799e-16,6.1913e-08,1.5002,1,0,0.0055589,1,1,6.8644e-08,2.7368e-08,1.3993e-09,
